,idx,word_guesses,first_pass,solution_words,solution
888,888,ape;nane;aspra,UN ape RSO nane RV aspra,Una;persona;nervosa,Una persona nervosa
889,889,sta;per;recare,sta M per A recare,Stamper;are;care,Stamper are care
890,890,porta;icone;re;maga;ante,COM porta RS icone ST re maga L ante RIA,Comportarsi;con;estrema;galanteria,Comportarsi con estrema galanteria
891,891,melo;tane,OR melo N tane,Orme;lontane,Orme lontane
892,892,eredi;mani;ala,E SS eredi mani C ala RGA,Essere;di;Manica;larga,Essere di Manica larga
893,893,re;para;dama;giare,P re para R E dama N giare,Preparare;da;mangiare,Preparare da mangiare
894,894,la;nome;nodi;gente,la L UN nome nodi L I gente,L;alluminio;meno;diligente,L'alluminio meno diligente
895,895,tra;noci;leccio,S tra noci C A leccio,Strano;cicaleccio,Strano cicaleccio
896,896,tait;ape;oli;Era,S tait T ape T R oli F Era,Staittapè;petrolifera,Staittapè petrolifera
897,897,serti;operi;lenti,ES serti operi ND O lenti,Esser;tipo;perindoli,Esser tipo perindoli
898,898,ari;posta;auto;aria,U N ari S posta auto RI T aria,Una;risposta;autoritaria,Una risposta autoritaria
899,899,serve;anemone;con,ES serve anemone con DI,Esser;veaconedi,Esser veaconedi
900,900,rive;Siviglia;Chieti;Asti,rive LAR Siviglia C Chieti R Asti NI,Rivelarsi;vigliacci;e;tirasini,Rivelarsi vigliacci e tirasini
901,901,pari;oro;tic,V I pari ST oro tic O,Vip;artisticotico,Vip artistico
902,902,col;fango;lana,col fango lana,Colf;angola,Colf angola
903,903,asse;soda;oca;oro;mente,asse N soda T oca L oro S A mente,Assenso;dato;calorosamente,Assenso dato calorosamente
904,904,di;ore,E di P ore,Epore;di,"""Epore di"""
905,905,orme;rosa,EN orme rosa TO,Enorme;roso,Enorme roso
906,906,ala;ara,UN ala C UN ara RA,Una;lacuna;rara,Una lacuna rara
907,907,ottico;orate,B ottico L orate,Botti;colorate,Botti colorate
908,908,in;tappeto;cane,in M E tappeto S cane,In;metà;petto;scanee,In metà petto scanee
909,909,Inter;stadi;ferita,Inter V I stadi F ferita,Intervista;differita,Intervista differita
910,910,orari;mine,DI M orari mine SE,Dimora;riminese,Dimora riminese
911,911,orci;la;mi,CO L orci C la mi NO,Color;cicalmino,Color cicalmino
912,912,mud;fitte,U mud N fitte,Umud;nfittte,Umud nfittte
913,913,dingo;teli,RE dingo teli S A,Redingote;lisa,Redingote lisa
914,914,angelo;orate,FR angelo G orate,Frange;logorate,Frange logorate
915,915,Bacco;ente,PU Bacco GLI ente,Pub;accogliente,Pub accogliente
916,916,poster;latte,TE poster latte SA,Tepo;s;tersa,Tepo s'tersa
917,917,rade;anta,LO rade I F anta SMI,L;ora;dei;fantasmi,L'ora dei fantasmi
918,918,ambi;rei;cavolo;gora,C ambi A rei L cavolo gora TO,Cambiare;il;cavo;logorato,Cambiare il cavo logorato
919,919,ara;fari,F ara F fari,Far;affari,Far affari
920,920,pera;tori;pero,DIS pera tori C U pero,Disperato;ricupero,Disperato ricupero
921,921,don;ape;camino,don N ape C camino SA,Donna;peccaminosa,Donna peccaminosa
922,922,ara;piante;retti,D ara M piante retti VE,Dar;ampie;nitive,Dar ampie nitive
923,923,di;trattore;viso,di S trattore viso RE,Distratto;revisore,Distratto revisore
924,924,eco;rosone;zio,D eco rosone G O zio,Decoroso;negoziò,Decoroso negoziò
925,925,ambi;oche;pera;amo,B ambi N oche O pera amo DO,Bambino;che;opera;a;modo,Bambino che opera a modo
926,926,Eros;nato;redini,FI Eros E nato redini ZZA,Fiero;senatore;di;Nizza,Fiero senatore di Nizza
927,927,odi;tait;ali,P odi S tait ali ANO,Podista;italiano,Podista italiano
928,928,volume;assi;ante,IN volume assi L L ante,Involve;assillante,Involve assillante
929,929,arti;adipe;pero,P arti T adipe pero NI,Partita;di;peperoni,Partita di peperoni
930,930,ago;collage;lati,AR ago STA collage lati N A,Aragosta;colla;gelatina,Aragosta colla gelatina
931,931,Costarica;ape,AC Costarica N ape,Accostar;i;canape,Accostar i canape
932,932,Arc;redi,F Arc redi T O,Far;credito,Far credito
933,933,Vasco;retta,BRA Vasco LA retta,Brava;scolaretta,Brava scolaretta
934,934,conta;nove;celle,conta DI nove R celle S E,Contadino;vercellese,Contadino vercellese
935,935,fra;telai,fra telai C O,Frate;laico,Frate laico
936,936,staffa;erica,staffa M erica NO,Staff;americano,Staff americano
937,937,nidi;ari;posta,U nidi O T ari S posta,Un;idiota;risposta,Un'idota risposta
938,938,celle;atomo;laccio,S celle R atomo NEL laccio,Scellerato;monellaccio,Scellerato monellaccio
939,939,avi;tana;Ural,C avi tana T Ural I,Cavità;naturali,Cavità naturali
940,940,torero;ode,torero SAM ode STA,Torero;smodesta,Torero smodesta
941,941,musi;capo;polare,musi capo polare,Musica;popolare,Musica popolare
942,942,re;vivi;Ugo,B re vivi AG Ugo,Brevi;viaggio;a;Ugo,Brevi viaggio a Ugo
943,943,unto;petti,unto U petti NT O,Un;topett;into,Un topett into
944,944,lama;liana,lama G liana R A,La;maglia;Nara,La maglia Nara
945,945,con;targa;menti,con targa N Z I A menti,Contar;ganziamenti,Contar ganziamenti
946,946,uncini;raggi,uncini CO raggi RO,Un;cinico;raghiro,Un cinico raghiro
947,947,peri;do;remo;ante,peri O do S T remo SS ante,Periodo;stremosante,Periodo stremosante
948,948,rea;mi;Cipro;tetti,T rea mi Cipro tetti V I,Tre;amici;protettivi,Tre amici protettivi
949,949,Cam;isola,Cam P isola TII,Campi;solatii,Campi solatii
950,950,Dante;aro;china,BA Dante M aro C china,Badante;marocchina,Badante marocchina
951,951,Ra;deserto;gale,G Ra N deserto R E gale,Grande;stone;regale,Grande stone regale
952,952,Aida;reo,R Aida E reo,Raid;aereo,Raid aereo
953,953,pere;tori;sposi;di;legge,pere N tori E DI sposi ZI O NI di legge,Perentorie;disposizioni;di;legge,Perentorie disposizioni di legge
954,954,fard;star;petti,fard E star S O S petti,Far;destar;sospetti,Far destar sospetti
955,955,pie;Atene,pie TR Atene RA,Pietra;tenera,Pietra tenera
956,956,con;su;toro;oca;coda;ali,con su E toro T oca L coda TTU ali T A,Consuetuo;calcodda;t;attualietà,Consuetuo calcodda t'attualità
957,957,carter;tori,MAR carter RI tori,Marcar;territori,Marcar territori
958,958,rada;ombra,ST rada SG ombra,Strada;sgombra,Strada sgombra
959,959,nave;asce;dente,NO nave R asce N dente,Non;aver;ascendente,Non aver ascendente
960,960,rea;nonna;nidi;si,T rea N nonna nidi M E S si,Tre;annoni;dimessi,Tre annoni dimessi
961,961,pediatri;iri;ali,C OL pediatri D iri V ali,Colpe;di;tridi;rivali,Colpe di tridi rivali
962,962,polla;lori;ratto;nota,polla IO lori T ratto DI G nota,Pollaiolo;ritratto;d;ignota,"Pollaiolo: ritratto d'ignota"""
963,963,mais;ras;re;alani;are,mais A ras E re N alani M are A,Mai;sarà;serena;l;anima;rea,Mai sarà serena l'anima rea
964,964,sedia;coli,CA sedia S coli,Case;di;Ascoli,Case di Ascoli
965,965,stan;chef;rasi;diamanti,stan chef rasi diamanti,Stanche;frasi;da;mantì,Stanche frasi da mantì
966,966,ascia;asola,L ascia T asola,Lasciata;sola,Lasciata sola
967,967,rea;rapa;rosa,C rea TU rapa U rosa,Creatura;paurosa,Creatura paurosa
968,968,valle;sette,valle I sette,Valle;Isette,Valle Isette
969,969,olente;rosa;piegata,V olente rosa IM piegata,Volenterosa;impiegata,Volenterosa impiegata
970,970,reo;pantere;argine,P reo C CU pantere CL argine,Preoccupante;recline,Preoccupante recline
971,971,Anna;Maria,C Anna FU Maria,Canna;fumaria,Canna fumaria
972,972,meno;forni,A meno forni A NO,Amen;forniano,Amen forniano
973,973,telai;piedi;ali,telai P piedi T O R I ali,Telai;pieditoriali,Telai pieditoriali
974,974,gin;are;barba;mento,AR gin are LI M barba RI mento,Arginare;l;imbarbarimento,Arginare l'imbarbarimento
975,975,avi;acido;nata;eco,L avi T acido nata NT eco SE,La;vita;ci;dona;tante;cose,La vita ci dona tante cose
976,976,metro;oli;ami;lane,metro P oli T A N ami lane SE,Metropolita;milanese,Metropolita milanese
977,977,ceri;posa,LU ceri posa NTE,Luce;riposante,Luce riposante
978,978,ora;redi;involto,ora T O redi S involto,Oratore;disinvolto,Oratore disinvolto
979,979,fili;stie;rea;latta,fili B U stie rea L latta CCO,Filibustiere;all;attacco,Filibustiere all'attacco
980,980,Tell;ava;la,Tell Y S ava la S,Telly;Savalas,Telly Savalas
981,981,Po;rema;china;riva,IM Po RTA rema C china riva RI,Importare;macchinari;vari,Importare macchinari vari
982,982,perni;Tevere;onde,perni E N Tevere C onde,Per;niente;vereconde,Per niente vereconde
983,983,mina;rema;are,ELI mina rema L W are,Eliminare;malware,Eliminare malware
984,984,Ischia;redi;arsi,R Ischia redi SO L arsi,Rischiare;d;isolarsi,Rischiare d'isolarsi
985,985,rive;rete;perla;dio,S C rive rete STI perla R A dio,Scrivere;testi;per;la;radio,Scrivere testi per la radio
986,986,peri;otri;lato,peri O D otri BO lato,Periodo;tribolato,Periodo tribolato
987,987,asso;mento;rio,asso R TI mento VA rio,Assortimento;vario,Assortimento vario
988,988,Atena;Era;azze,SC Atena T Era G azze,Scatenate;ragazze,Scatenate ragazze
989,989,viola;lepri;pio,IN viola BI lepri NCI pio,Inviolabile;principio,Inviolabile principio
990,990,cola;re;naso;mari;ante,VI N cola re U naso M mari L E V ante,Vincolare;una;somma;rilevante,Vincolare una somma rilevante
991,991,ambi;ori;rovo,ambi G U ori T rovo,Ambiguo;ritrovo,Ambiguo ritrovo
992,992,via;santi,A via N santi,Avi;ansanti,Avi ansanti
993,993,su;rema;ile,su O rema DR ile N E,Suore;madrilenene,Suore madrilenene
994,994,nei;ori;alte;nano;pia;ceri;idolo,nei C U ori S I alte R nano I pia ceri E idolo RI,Nei;cuori;si;alternano;i;piaceri;e;i;dolori,Nei cuori si alternano i piaceri e i dolori
995,995,etti;divi;Tell,F etti NA divi Tell O,Fettina;di;vitello,Fettina di vitello
996,996,rettili;menti,rettili NE A menti,Retti;lineamenti,Retti lineamenti
997,997,anta;corte;fate;merli;anno,T anta corte S I A fate merli N G anno,Tanta;cortesia;fa;temer;l;inganno,Tanta cortesia fa temer l'inganno
998,998,nona;bando;rema;ilare;avi,nona B bando NA rema ilare TT avi A,Non;abbandonare;mai;la;retta;via,Non abbandonare mai la retta via
999,999,orma;di;astro,F orma di S astro SA,Forma;disastrosa,Forma disastrosa
1000,1000,lago;costa;esca;api;erbo,lago CC IA costa NT esca V AL api ET erbo,La;goccia;costante;scava;la;pietra;nero,La goccia costante scava la pietra nero
1001,1001,taser;capre;su,DA taser RI capre su NTA,Data;serrica;presunta,Data serrica presunta
1002,1002,ari;sosta;mais,C ari sosta E M I mais,Cariso;sta;emias,Cariso sta emias
1003,1003,amo;radi;Gi,UN amo ST radi Gi T TE,Una;mostra;di;ghirtete,Una mostra di ghirtete
1004,1004,rada;teda,ST rada teda NDO,Strada;tedando,Strada tedando
1005,1005,tra;Orione;Ati,tra T T Orione L IC Ati,Tratto;rio;nicati,Tratto rio nicati
1006,1006,si;tema;dotto,si S tema R I dotto,Sistema;ridotto,Sistema ridotto
1007,1007,parti;tea;tailo;colo,parti tea tailo colo,Partite;a;ItaloColo,Partite a ItaloColo
1008,1008,atto;divi;loti;nato,PI atto divi TE L loti N nato,Piatto;di;vitello;tinnato,Piatto di vitello tinnato
1009,1009,Bi;la;coni;ala,Bi la coni N S ala TA,Bilacona;in;salata,Bilacona in salata
1010,1010,su;sardina,su A sardina NNI,Suasardi;nanni,Suasardi nanni
1011,1011,Pan;mine,C A Pan mine S I,Capanni;minesi,Capanni minesi
1012,1012,timone,RI timone,Riti;monone,Riti monone
1013,1013,sacre;ori;colo,DI sacre ori DI colo,Disacre;ridicolo,Disacre ridicolo
1014,1014,grani;ruta,grani G ruta RMI,Granigru;ta;armi,Granigru ta armi
1015,1015,cer;banane,I cer cer banane R,Icerce;bananer,Icerce bananer
1016,1016,cola;re;rame,S E cola re C A rame,Secolare;carame,Secolare carame
1017,1017,legge;aperto,legge R aperto SSE,Leggera;pettosse,Leggera pettosse
1018,1018,pieve;ioni,IM pieve S ioni,Impievi;esionii,Impievi esionii
1019,1019,nasi;ring;riva;li;lago,U nasi ring A P riva li lago,Una;siringa;priva;all;ago,Una siringa priva all'ago
1020,1020,re;dama;zia,F re D dama N zia,Fredda;manziania,Fredda manziania
1021,1021,Smith;somale,Smith I O somale,Smithioso;male,Smithioso male
1022,1022,ceri;onda,D I ceri AF onda,Diceria;fondata,Diceria fondata
1023,1023,strabico;fetta,MO strabico F fetta,Mostra;bicofferta,Mostra bicofferta
1024,1024,re;Cina;ettari;dita,re P LI Cina ettari B A dita,Replici;naettari;bidatà,Replici naettari bidatà
1025,1025,treno;orto,O treno NC orto,Otre;non;corto,Otre non corto
1026,1026,su;rana;di,su A rana N di STI,Suaranan;disisti,Suaranan disisti
1027,1027,nata;re;rena;alto,U nata P re rena ICA alto UR,Una;trapè;renaica;al;Tour,Una trapè renaica al Tour
1028,1028,seri;col;medico;serio;nate,CA S seri col medico serio R D I nate,Casse;ricolme;di;cose;iroridate,Casse ricolme di cose iroridate
1029,1029,ago;fa;otre;tino,ago fa L otre N tino,Ag;Ofaulto;trentino,Ag Ofaulto trentino
1030,1030,vere;Monti,A vere P RE Monti,Avere;pre Monti,Avere pre Monti
1031,1031,sudan;esili;cieco;gole,sudan esili B I cieco N gole SI,Sudanesi;libici;e;congolesi,Sudanesi libici e congolesi
1032,1032,mici;ara;amaretto,A mici ZI ara FF amaretto,Amicizia;raffamaretto,Amicizia raffamaretto
1033,1033,Pen;rasi;lista,Pen U rasi M B O lista,Penurasi;imbonista,Penurasi imbonista
1034,1034,punti;in;va;ove,S punti in NO: va T ove,Spunti;innovatore,Spunti innovatore
1035,1035,con;activa,con T activa NI,Contatti;cani,Contatti cani
1036,1036,asi;Ande;Ti,N asi CL Ande S Ti,Nasi;cl;andestivi,Nasi cl andestivi
1037,1037,dente;ontano;edile;nano,STU dente S ontano AL edile G nano,Studentesonto;aalide;le;gnanò,Studentesonto aalide le gnanò
1038,1038,anta;casa;mina;zia,F anta STI casa mina L I zia,Fantastica;sana;malizia,Fantastica sana malizia
1039,1039,morio;nidi;gente,I morio nidi S E R gente,I;morioni;di;sergente,I morioni di sergente
1040,1040,netta;Gaber;esca,SCE netta Gaber C C esca,Scenetta;gabberesca,Scenetta gabberesca
1041,1041,rio;Lusi;agli,FU rio Lusi TT agli A,Furiolo;sitagliata,Furiolo sitagliata
1042,1042,lima;Esopo;asse;Gene,C lima T Esopo IR asse Gene SI,Clima;teso;poi;raassegenesi,Clima teso poi raassegenesi
1043,1043,lacca;Tampa;redi;ode,lacca DE Tampa LI TA redi M ode NA,L;accademica;militare;di;Modena,L'accademica militare di Modena
1044,1044,stola;mele;ali,P E stola R mele G ali,Pestola;arme;legali,Pestola arme legali
1045,1045,tori;balla,O RA tori balla A NI,Oratori;ballani,Oratori ballani
1046,1046,con;unte;usa,I con S unte usa,I;consunte;usata,I consunte usata
1047,1047,peri;come;bacinotta,peri OD I come R bacinotta,Periodico;merbacinotta,Periodico merbacinotta
1048,1048,reo;est;regista;carte,AE reo CH est regista C carte R RA,Aereo;che;tre;già;stacca;terra,Aereo che tre già stacca terra
1049,1049,anta;negri;Gi,P anta L O negri Gi A RO,Pantalone;grigio;giaro,Pantalone grigio giaro
1050,1050,tris;Ella;Ti,O tris Ella Ti,Otri;selesvati,Otri selesvati
1051,1051,tre,tre TI,Treti;Ti,Treti Ti
1052,1052,nani;cinesi;lare,U nani cinesi NGO lare,Un;anicine;singolare,Unanicine singolare
1053,1053,pali;IV;con;ritto,pali N IV con S C ritto,Palinivono;scrittò,Palinivono scrittò
1054,1054,aghi;rame;temi;Ra,P aghi rame N temi S E Ra,Pagi;herementi;miseria,Pagi herementi miseria
1055,1055,caraffa;Teta;nidi;ago,CER caraffa Teta MP A G nidi SV ago,Cercar;affamate;pagnidi;sv;ago,Cercar affamate pagnidi sv ago
1056,1056,ali;divo;Erie;pedali,V ali divo L Erie S pedali E RI,Validi;volerespè;dalierieri,Validi volerespè dalierieri
1057,1057,raggio;oca;otri;buca;anche,CO raggio S oca P otri buca M anche S,Coraggioso;capo;tribù;camancés,Coraggioso capo tribù camancés
1058,1058,maiali;scia;di;vite,T O maiali scia di vite LLO,Tomaia;liscia;di;vitello,Tomaia liscia di vitello
1059,1059,conte;nero;more;anno;are;geni;ori,conte nero A more S anno A M are I geni T ori,Con;tenero;amore;saanno;amare;i;genitori,Con tenero amore saanno amare i genitori
1060,1060,Eracle;Opi,N Eracle SS Opi,Nera;clessopo,Nera clessopo
1061,1061,corta;non;netta,AC corta non netta,Accorta;nonnetta,Accorta nonnetta
1062,1062,ancora;etto;onda,ancora P etto F onda TO,Ancorato;fondato,Ancorato fondato
1063,1063,s;testa;lima;re,U s testa BI lima NI E re,Use;stabilimenti;anicie,Use stabilimenti anicie
1064,1064,Como;ante,PO Como VI G ante,Pocomo;vigante,Pocomo vigante
1065,1065,pelli;scuri;onde;lessati;ossi,CA pelli scuri C onde IR IF lessati R ossi,Capelli;scuri;con;dei;riflessa;rossi,Capelli scuri con dei riflessa rossi
1066,1066,le;can;lacci,le can S O lacci,Leca;nolacci,Leca nolacci
1067,1067,satolle;astri,P A satolle R astri,Pasavoli;lateri,Pasavoli lateri
1068,1068,seno;ancora;tassa,RO seno N ancora S tassa TE,Rose;non;ancora;stassate,Rose non ancora stassate
1069,1069,ratto;arpa;aule,ratto P P arpa N T aule,Rattoppar;pantaule,Rattoppar pantaule
1070,1070,monili,monili R A,Moni;lira,Moni lira
1071,1071,palmi;avi;rosa,S palmi T avi GO rosa,Spalamitava;vigorosa,Spalamitava vigorosa
1072,1072,con;auto;nero,con C auto nero FF,Conauto;nevo,Conauto nevo
1073,1073,arca;odi;Ti,M arca T odi V Ti,Marcato;ditivi,Marcato ditivi
1074,1074,asta;coperte;are,B asta PO coperte DI are,Basta;poco;per;tenere,Basta poco per tenere
1075,1075,zia;dei;risi,A zia N dei NC risi,Aziande;in;crisi,Aziande in crisi
1076,1076,lame;tela;amarena;ulna;cere,lame N tela S M amarena S ulna S cere,Lamentela;smaniare;nas;ulnare,Lamentela smaniare nas ulnare
1077,1077,ami;mesti;aro;Po;ovala,ami C O mesti P aro LE Po C ovala,Amico;set;mi;parole;poco;vola,Amico set mi parole poco vola
1078,1078,spia;Gina,PRI spia Gina LE,Prispiante;gale,Prispiante gale
1079,1079,rovi;amo;mani;radi;guariti,T rovi amo L A mani E radi A guariti,Troviamo;la;maniera;di;aguariti,Troviamo la maniera di aguariti
1080,1080,tris;Israel,VE tris P Israel C hiave,Vetri;spicchae,Vetri spicchae
1081,1081,ibis;Enza;arti;ari;stanze;dottori,C ibis Enza P arti C OL ari SO stanze dottori NTI,Cibi;senza;particolari;sstated;ottrinti,Cibi senza particolari sstated ottrinti
1082,1082,in;frate;in;orso,in frate BIL in orso NI,Infraterabilino;rsonini,Infraterabilino rsonini
1083,1083,chicchi;asso,FRE chicchi asso SO,Frecci;chiassoso,Frecci chiassoso
1084,1084,sci;eroina,sci OP eroina TTO,Sciopero;in;atto,Sciopero in atto
1085,1085,redi;manico;ali,P redi manico M IN ali,Predimani;comunali,Predimani comunali
1086,1086,pera;Moroder;esca,O pera Moroder C C esca,Opera;mordicccesca,Opera mordicccesca
1087,1087,di;fu;sesto,di F fu sesto RIE,Diffuse;storie,Diffuse storie
1088,1088,scola;risi;Curie;gene;rosi,scola risi Curie gene rosi,Scolari;sicuri;e;generosi,Scolari sicuri e generosi
1089,1089,granata;serba,shrapnel serba,Schrape;luba,Schrape luba
1090,1090,cob;cent;diti,cob L I cent A E diti,Cobliente;aediti,Cobliente aediti
1091,1091,sola;tecnico;osa;dive,LI sola tecnico I osa dive RNE,L;isolate;tecnicoiso;di;Verne,L'isolate tecnicoiso di Verne
1092,1092,indice;leva,QU indice SI leva,Quindicesile;leva,Quindicesile leva
1093,1093,avoli;nidi;oro,T avoli nidi C A oro,Tavolini;di;caio,Tavolini di caio
1094,1094,acanto;ami;are,L acanto TT ami L IT are,La;cantidad;militare,La cantidad militare
1095,1095,con;fango;rei;or,con QU I fango rei N C or LI,Conquifango;reinc;orlì,Conquifango reinc orlì
1096,1096,or;ori;carte;Era,or ori ori carte Era,Ororium;icarte,Ororium icarte
1097,1097,coni;fon;armo;corte;si;elmo,coni CA fon I US armo DI corte si P OC elmo,Con;i;kafoni;usar;modi;cortesi;poco;Elmo,Con i kafoni usar modi cortesi poco Elmo
1098,1098,orsi;Eros,orsi DE Eros SE,Orsiere;rosse,Orsiere rosse
1099,1099,picco;leonte;Po,picco leonte Po,Piccole;onte,Piccole onte
1100,1100,assi;ilare;tini,M assi M ilare N tini,Massimi;laterini,Massimi laterini
1101,1101,minata;lenti,A minata N SU lenti,Aminà;transulenti,Aminà transulenti
1102,1102,attiva;ali,attiva ND ali C I,Atti;vandalici,Atti vandalici
1103,1103,ascia;bus;tese,ascia bus tese,As;ciabuste;seste,As ciabuste seste
1104,1104,mesti;catini,D O mesti catini V A,Domestica;tiniva,Domestica tiniva
1105,1105,usa;mina,BL usa mina,Blusa;minata,Blusa minata
1106,1106,balla;mante,FU R balla R O mante,Furba;llaromante,Furba llaromante
1107,1107,avo;le;in,TR avo le LV in O,Travolve;lin;ono,Travolve lin o
1108,1108,elica;mano;teda;est,D elica mano F teda L est E,Delicano;fondeta;delle,Delicano fondeta delle
1109,1109,viola;ford;in;rio,viola F ford in A rio,Viola;fordinario,Viola fordinario
1110,1110,oli;dalie;nani;Tampa,S oli dalie MA G nani Tampa CI,Solidali;e;magnanti;più,Solidali e magnanti più
1111,1111,tarme;rada;ile,A L tarme A rada P R ile,Alta;rimada;p;aprile,Alta rimada p'aprile
1112,1112,Chimera;medici;olle,SE Chimera C medici P olle,Sec;chiave;di;cipolle,Sec Sec chiave di cipolle
1113,1113,viola;tibia;astri,viola S OT tibia N C astri,Violotti;biancastri,Violotti biancastri
1114,1114,onde;on,W onde RF on,Wonderfon;don;Don;Fon,Wonderfon (Don Fon)
1115,1115,con;tris;ariete;assi,S con tris ariete TI assi RO,Scontri;sarieti;a;S;Siro,Scontri sarieti a S. Siro
1116,1116,nappa;mento;dio;rapa,U nappa RTA mento dio T rapa N Z E,Un;appartamento;di;Otra;panze,Un appartamento di Otra panze
1117,1117,ave;maniero;vino,ave R E maniero vino SE,Avere;manie;rovinose,Avere manie rovinose
1118,1118,nari;asini;prato,U nari C asini E prato NIO,Una;ricca;sieprato;N I O,Una ricca sieprato N I O
1119,1119,chine;nane;teda,chine F A U nane teda NTO,Chi;ne;fa;una;te;da;tanto,Chi ne fa una te da tanto
1120,1120,api;do;ratti;tino,S api do M E ratti S tino,Sapido;merit;istintivo,Sapido merit istintivo
1121,1121,polo;odi;ossi,A polo G odi ossi P PA,Apologo;di;O;Sispa,Apologo di O. Sispa
1122,1122,maniero;cannone,RO maniero V I cannone,Romani;e;rovicanno,Romani e rovicanno
1123,1123,vento;Amman;Todi;Lords,E vento Amman T A Todi Lords O,Evento;ammanato;di;Lordso,Evento ammanato di Lordso
1124,1124,nota;di;si,BI nota di SUI? si,Binotati;di;susi,Binotati di susi
1125,1125,maniero;severo;si,maniero severo N E si,Manierose;ronziesi,Manierose ronziesi
1126,1126,uovo;oca;lario,N uovo V oca BO lario,Nuovo;vocabolario,Nuovo vocabolario
1127,1127,pazzo;arpa;uze,S pazzo L arpa N T uze,Spazzolar;pantuze,Spazzolar pantuze
1128,1128,stie;spia,C O stie spia I,Costi;espiai,Costi espiai
1129,1129,api;menta;Rodi;Ra;Stan;usa;cori,api menta Rodi Ra Stan usa cori,Api;mentardo;Rai;S;Ta;Nusacorì;a;sicari,Api mentardo Rai S Ta Nusacorì a sicari
1130,1130,لمس;monelli,لمس TTO monelli V E,Missotto;mone;live,Missotto mone live
1131,1131,Volga;est;dente;ontano,Volga R est U dente S ontano ALE,Volgare;studentesano;ale,Volgare studentesano ale
1132,1132,eco;ara,eco A M ara,Ecoa;mara,Ecoa mara
1133,1133,viso,AL viso ND,Alvis;ondì,Alvis ondì
1134,1134,minata;irata,A minata MB irata,Aminà;tambirata,Aminà tambirata
1135,1135,ramo;osso;si,T ramo N osso S si,Tramonti;sossì,Tramonti sossì
1136,1136,lago;eco;are,CA lago S eco L are,Calaisgo;colare,Calaisgo colare
1137,1137,apro;martiri;usci,UN apro martiri usci TA,Una;promar;riuscita,Una promar riuscita
1138,1138,manica;trivelle;assi,IM manica trivelle O CL assi C I,Immani;catrivel;leocassici,Immani catrivel leocassici
1139,1139,lenti;eccezionali,VA lenti eccezionali E R I,Valenti;coeurlì,Valenti coeurlì
1140,1140,est;vico,est RO vico ND,Estrovì;con,Estrovì con
1141,1141,ascia;mostra;pie,ascia D RO mostra pie NO,As;ciadromo;strapieno,As ciadromo strapieno
1142,1142,aia;tassa,G aia BIS tassa,Gaia;bis vasta,Gaia bis vasta
1143,1143,assidue;razione,C assidue A E razione,Cassida;Eurazione,Cassida Eurazione
1144,1144,toro;torre,OT toro torre ICI,Otto;rottore;ICI,Otto rottore ICI
1145,1145,ossi;nari,ossi GE nari Pśmie NI,Ossigenar;i;spenti,Ossigenar i spenti
1146,1146,cava;lino;alici,cava L lino DI alici GNA,Cavallino;di;albicna,Cavallino di albicna
1147,1147,un;quadro;dei;lodi,un quadro dei lodi,Un;quadro;dei;Lodovico,Un quadro dei Lodovico
1148,1148,lessidi;nari,RI F lessidi LU nari,Riflessi;diluni,Riflessi diluni
1149,1149,in;anta;lepre;Messa,in anta B I lepre Messa,Inantibileprema;smessa,Inantibile prema smessa
1150,1150,Como;ribes;Ero,PO Como U ribes C Ero,Pocomo;uribesco;rovero,Pocomo uribesco rovero
1151,1151,anca;rea;la;unta;rasa;ito,M anca rea L la PP unta M EN rasa B IL ito,Mancare;all;appuntamento;sabilito,Mancare all'appuntamento sabilito
1152,1152,re;la;fa,P re GIA la F fa,Pregiala;faffa,Pregiala faffa
1153,1153,modi;etti,S O modi L etti,Somod;ielliti,Somod ielliti
1154,1154,pia;tese;Como;rose,pia N tese C O Como M B rose,Piante;sedecoco;mbrose,Piante sedecoco mbrose
1155,1155,opere;cipresso;asta,PI opere C cipresso DIP asta,Pioper;secco;di;pasta,Pioper secco di pasta
1156,1156,Alpi;icona;tris;Alpi,SA Alpi icona L tris A Alpi I,Saalpi;icon;altri;salpiii,Saalpi icon altri salpiii
1157,1157,vite,GRA vite,Grave;tivite,Grave tivite
1158,1158,ari;posta;chela;ape;less,UN ari S posta chela S CI ape RP less,Una;risposta;che;lascia;perplesse,Una risposta che lascia perplesse
1159,1159,attori;a vite,P I attori C avite,Piatto;ricavite,Piatto ricavite
1160,1160,la;scia;sul;mas,la scia sul mas TRO,L;Ascia;sul;mastro,L'Ascia sul mastro
1161,1161,Pitt;scopa;sedile;ante,Pitt O RE scopa E sedile V ante,Pittorissimo;Paese;di;Levante,Pittorissimo Paese di Levante
1162,1162,ellissi;mostra;diversi;ori;va;ore;ente;ente,B ellissi mostra DI diversi ori T RO va T ore C ente M ente,Bellissimo;stradario;ritrovato;recentemente,Bellissimo stradario ritrovato recentemente
1163,1163,api;mi,BOM api mi CA,Bomba;pematica,Bomba pematica
1164,1164,polli;dive;Rodi;Monti,A M polli N E dive T Rodi Monti NO,Ampolline;di;vetro;di;mattino,Ampolline di vetro di mattino
1165,1165,alfieri;asso,SAM alfieri asso SA,Samal;fiera sssa,Samal fiera sssa
1166,1166,Ro;testa;frate,P Ro testa CI frate,Protesteta;crate,Protesteta crate
1167,1167,unte;nona,C unte nona TI,Cunte;nona;Tì,Cunte nona Tì
