,idx,word_guesses,first_pass,solution_words,solution
1536,1536,gancio;oche;destra;Enrico;perla;lana,gancio FIL oche A D destra S Enrico N I perla C lana,Ga;nciofile;oca;destra;Senrico;per;la;n,Ganciofile oca destra Senrico perlan
1537,1537,oste;giostra;quercia,P oste G giostra C quercia,Posteggi;ostriche,Posteggi ostriche
1538,1538,gallo;bianco;scia,gallo bianco VE scia TO,Gallo;biancovestito,Gallo biancovestito
1539,1539,sta;scacchi;orata;nate,sta M scacchi orata S T I nate,Stamos;cacchiorata;stinate,Stamos cacchiorata stinate
1540,1540,ode;lepre;mura;olé,L ode VO lepre mura F I L I olé,Lodevole;premura;filiale,Lodevole premura filiale
1541,1541,Pitt;rana,Pitt U rana I F,Pittura;naif,Pittura naif
1542,1542,tuffo;Saba;Carol,F tuffo Saba R Carol A,Fusto;sabracarola,Fusto sabracarola
1543,1543,coppia;api;Gere;ori;zio,S coppia R api AN Gere ori MO zio NE,Scoppiano;a;rigenerazioni;con;l';orizzonte,Scoppiano a rigenerazioni con l'orizzonte
1544,1544,Risi (Dino Risi);Paola;tacco,Risi B I Paola T tacco,Risibita;poltacco,Risibita poltacco
1545,1545,otto;Eva;piuma;Nura,CA otto NQU Eva NI piuma N Nura,Cavo;ne;quaderno;Eva;nip;umana,Cavone quaderno Eva nip umana
1546,1546,tra;aperto,tra P P O L aperto P I,Trappola;per;topi,Trappola per topi
1547,1547,Di Giacomo;gancio;scarpe,T Di Giacomo NN gancio R M scarpe,T;Di Giacomo;Nn gancio,T Di Giacomo Nn gancio
1548,1548,leale;oli,MI leale B oli,Miele;aboli,Miele aboli
1549,1549,vino;Saba;rotta,RO vino Saba N CA rotta,Rovinosamente;sabancarrotta,Rovinosamente sabancarrotta
1550,1550,spia;alveare;esili,spia Z Z alveare esili,Spiazzi;ZZ;alv;e;are,Spiazzalvare
1551,1551,tappa;latte,tappa F latte,Tappa;flattente,Tappa flattente
1552,1552,muto (perché il muto può vedere le immagini ma non può leggere le lettere);gradi,muto N gradi T I,Muto;N;graditi,Muto N graditi
1553,1553,orchi;rete;cloche,T orchi A rete S cloche,Torchiata;retesca,Torchiata retesca
1554,1554,Lazio;spiagge;vari,RI Lazio V O spiagge vari,Rilasciovespigevari;vari,Rilasciovespigevari
1555,1555,Ortona;etti;si;Nat,C L Ortona N etti S si Nat O,Clorotonanettissimi;Ortona,Clorotonanettissimi Ortona
1556,1556,volti;postino,volti T AR postino TI,Volti;tarati;posti,Volti tarati posti
1557,1557,sterzo;geni,RA sterzo geni T O,Raggio;sterzogeni,Raggio sterzogeni
1558,1558,cupo;nate,CO cupo RDI nate,Copri;ordinate,Copriordinate
1559,1559,Roma;ovale,PIG Roma N ovale,Pigro;manovale,Pigro manovale
1560,1560,beaver;pancia,beaver N T pancia S T O,Beventi;sto,Beventi sto
1561,1561,estrazioni;arpa;aloni,C estrazioni arpa N T aloni,Cestrar;panettoni,Cestrar panettoni
1562,1562,agone;dicono;regina;oli,U agone dicono N O regina G N oli,Uago;nedi;conoregina,Uagonedicoconoregina
1563,1563,file;ultime;dì,file M ultime dì ALE,File;multimediali,File multimediali
1564,1564,sinistra;some;arena,G sinistra ZIO some R arena,Gsinistra;ziosomerarena,Gsinistra ziosomerarena
1565,1565,colle;salice;bronzo;regista,colle T salice V U bronzo S E regista,Collettivista;saliceti;bronzese,Collettivista saliceti bronzese
1566,1566,lessi;nonno;cero,C lessi D R nonno cero S A,Clessidra;nonnocerosia,Clessidra nonnocerosia
1567,1567,foro;sali,TA foro LO S sali,Talo;forosali,Talo forosali
1568,1568,acino;betulla;Olmo,B acino M betulla C Olmo,Bacino;Mbetulla;Colmo,Bacino Mbetulla Colmo
1569,1569,torre;ostile,torre S ostile,Torrestile (torre + S + ostile);ostile,Torrestile ostile
1570,1570,oggi;polli;radice,J oggi N polli radice N A,Jogging;in;pol;li;na,Jogging in polline
1571,1571,api;pinna;egizia,L api NU pinna egizia TA,La;pin;na;egizia,La pinna egizia
1572,1572,Bach;essi,BOM Bach ES essi,Bombe;da;chiesassi,Bombe da chiesassi
1573,1573,"FI (le lettere iniziale e finale di ""Finlandia"");VI (Papa Paolo VI);pizzo;tè",FI VI pizzo V I tè T A,Fivi;pizzovi;tetta,Fivipizzovitetta
1574,1574,scala;santa;rane,scala O C santa B rane,Scalare;costante,Scalare costante
1575,1575,piaghe;ovali;ellisse,piaghe M P I ovali D ellisse,P;aghemip;ovali;d,Piaghe mipovali d
1576,1576,idea;Miami e ti amo;vitelli;olmo,idea DE Miami e ti amo LITA vitelli LIV olmo,I;Miami e ti amo;vitellini;ol;mo,I de Miami e ti amo vitellini olmo
1577,1577,dio;Robin;Ario,dio Robin Ario,diorob;inario,Diorob inario
1578,1578,strike;Vesta;avi,S strike Vesta LL avi T A,SstrikeVes;tall;avi,SstrikeVestallavi
1579,1579,bilancia;oca;ario,bilancia G N oca M B I ario,Bilancio;gnomico,Bilancio gnomico
1580,1580,pentagramma;aloni,VA pentagramma N F aloni,Vane;pentagrammafoni,Vane pentagrammafoni
1581,1581,ghiaccio;radice,T ghiaccio radice N A,Ti;acc;io;radice,Ti ghiaccio radice
1582,1582,geni;Mali;orate,geni T R I Mali D O L orate,Genitrice;maliorate,Genitrice maliorate
1583,1583,ave;remo;escono;niet;Verona;zio,ave remo escono niet Verona zio,Avere;mesi;di;notte;verosimile,Avere mesi di notte verosimile
1584,1584,di;Rabat;arpa;aloni,di Rabat I O N arpa N T aloni,Dirabationarpa;ntaloni,Dirabationarpantaloni
1585,1585,roveto;salice,STU roveto salice ALE,Sturovet;osalice,Sturovetosalice
1586,1586,spino;vari;arsi,S spino vari N T arsi AT O,Svariati;notarsiato,Svariati notarsiato
1587,1587,phon;dentista;ali,phon D I dentista T ali,Phon;D;dent;istali,Phon d'i dentistali
1588,1588,vari;ceri;nata,vari ceri S A nata,Varice;risanata,Varicerisanata
1589,1589,unti;pino;Torino;uovo;E.T.,unti P O C pino Torino N uovo D I M E.T.,Un;topino;di;Torino;nuovo;di;E.T.,Un topino di Torino nuovo di E.T.
1590,1590,,AC corta P oli tic A in D U stria LE,Accorta;politica;indisturbabile,Accorta politica indisturbabile
1591,1591,fa;dentista;ali,P fa SI dentista T ali,Pfasidentista;tali,Pfasidentista tali
1592,1592,i;dispensa;i;agrumi;i,i dispensa i agrumi i,I dispensa i agrumi;i,I dispensa i agrumi
1593,1593,anelli;orata;doti,A anelli VI orata D I doti,Anel;liorata;didoti,Anelliorata didoti
1594,1594,Ra;Diana;ode,T Ra TT Diana M ode,Tradito;da;Timore,Tradito da timore
1595,1595,cuneo;bilico;stazioni,IN cuneo bilico N T E stazioni,Incuneo;bilico N T E stazioni,Incuneobilico NTEstazioni
1596,1596,face;massi;ohissà,SI face E massi N ohissà,Siface;e;massinohissà,Siface e massinohissà
1597,1597,Dante;carri;pesca,CA Dante ROC carri NCI pesca,Cadi;Roccarri;Ncipesca,Cadi Roccarri Ncipesca
1598,1598,Verona;traghetto;Pio,PO Verona UFR traghetto R Pio,Povero;natofrago;repio,Povero natofrago repio
1599,1599,Est;lingotti;mente;con;Eolo,R Est Y lingotti MA mente con Eolo,Restyling;ottimamente;con Eolo,Restyling ottimamente con Eolo
1600,1600,zio;aiuto;zeppi,SFI zio aiuto P zeppi NO,Sfizio;pieno,Sfizio pieno
1601,1601,Diana;ami,F Diana S ami,Fia;nas;e;sami,Fianase'sami
1602,1602,nassa;Dante;buccia,U nassa I L I Dante B buccia,Un;assid;ante;buccia,Un'assidante buccia
1603,1603,mici;face,C O mici face T I,Comici;faceti,Comici faceti
1604,1604,VA;rose;buco;moribondi,VA L O rose T R I buco M moribondi,Valori;e;tributi,Valori e tributi
1605,1605,Diana;nidi;San Martino,F Diana G nidi L San Martino,Fdi;anaG;nidiL;Sa;nMartino,Fidiana Gnidi LSan Martino
1606,1606,tasto;mani,TES tasto R mani,Testa;romana,Testa romana
1607,1607,mine;milan;beaver,mine S milan beaver N T E,Minestra;milanista,Minestra milanista
1608,1608,esigenti;di;more,S O esigenti di more,Soesi;di;m;more,So esigenti di more
1609,1609,nota;onesto;altari,MA nota onesto C C altari,Mano;tesa;con;altari,Mano tesa con altari
1610,1610,gatti (i gicheri sono i gatti in dialetto toscano);telefilm,gatti T telefilm,Gattite;lefilm,Gattite lefilm
1611,1611,esca;trota;mezzo;tacchi,TR esca trota N mezzo T tacchi,Tre;scatroni;mezzo tacchi,Tre scatroni mezzo tacchi
1612,1612,oro;area;di;mente,oro F F area di T A mente,Orofferta;di tamente,Orofferta di tamente
1613,1613,gancio;oca;tane,gancio F IL oca tane S E,Fi;lganocca;tanese,Filganoccatanese
1614,1614,starlette;lava,C A starlette L lava L L E,Castarlet;tel;lave,Castarlette lave
1615,1615,suola;pugile;note;porta,suola pugile I note AS porta T E,Suolapugile;inoteasporta,Suolapugile inoteasporta
1616,1616,aria;polli;Dio,,Aria;pinta;pollista,Aria pinta pollista
1617,1617,Serio;etti,MI Serio M etti,Miseri;ometti,Miseri ometti
1618,1618,orchi;Dean;era,orchi Dean era,Orchidea;nera,Orchidea nera
1619,1619,nane;centauri,BA nane IN centauri,Banana;in;centauri,Banana in centauri
1620,1620,agave;carattere;acconto,V agave carattere A MB acconto,Vaga;veccarattere;acconto,Vaga veccarattere acconto
1621,1621,Eolo;bronzo;nato,LE Eolo L bronzo GI O nato,Leolo;lbron;zonato,Leolo lbron zonato
1622,1622,cervi;querce,cervi S querce N A,Cervi;squercena,Cervi squercena
1623,1623,rame;articoli,C rame articoli U S O,Caramelle;usate,Caramelle usate
1624,1624,in;faro;riso,in TRI catinato faro riso LTI,Intricato;faro;risolti,Intricato faro risolti
1625,1625,tra;Diana;orme;intere,tra T T Diana N orme intere SSE,trattine;diana;n;orme;intere,Trattine d'orme intere
1626,1626,malesi;tane;orto,malesi S tane L T orto,Male;si;sta;nel;torto,Male si sta nel torto
1627,1627,starne;lama;sarda,R E starne L lama N sarda,Restarne;l;amansarda,Restarne l'amansarda
1628,1628,noto;manovella,U noto M manovella,Uno;toma;novella,Uno toma novella
1629,1629,madia;prato,M madia T U prato,Madiatura;tu,Madiatura tu
1630,1630,pere;azzurro;fani,S A pere azzurro F F fani,Saper;azzuffarsi,Saper azzuffarsi
1631,1631,anca;Renato,C anca NSF Renato,Canca;NSFrenato,Canca NSFrenato
1632,1632,porta;a;tè,porta R a F tè,Porta;raffinate,Porta raffinate
1633,1633,sarde;care,sarde S Q U care,Sarde;squillare,Sarde squillare
1634,1634,mattone;face,UN mattone face NTO,Un;mattone;fa;ce;NTO,Un mattone fa cento
1635,1635,Caino;Renato,Caino P O D Renato,Caino;podrenato,Caino podrenato
1636,1636,turni;ondata,turni L L ondata I T,Turni;di;lotta,Turni di lotta
1637,1637,papi;foche;rade,papi L L foche rade T A,Papillare;di;fore;rade,Papillare di fore rade
1638,1638,limerick;spento;anni,LA limerick L spento FF anni,Limerick;è;spento;da;anni,Limerick è spento da anni
1639,1639,orata;agnelli,AR orata R agnelli,Arrotare;rangnelli,Arrotare rangnelli
1640,1640,gancio;oboe,gancio FIL oboe MO,Ga;ncioboe;mo,Gancioboe mo
1641,1641,Pan;neon;ceri,Pan T neon L A ceri,Panteloni;aceri,Panteloni aceri
1642,1642,coppia;la;mantelli,S coppia L la R mantelli,Scoppi;allarmantelli,Scoppi allarmantelli
1643,1643,nido;medico;unite;sì,P nido SI medico T unite N sì,Pnidomedico;Tunitesì,Pnidomedico Tunitesì
1644,1644,re;codardo;nidi;Talia,B re codardo Z I O nidi Talia N O,Breve;codardo;Z;ioniditalia,Breve codardo Z'ioniditalia
1645,1645,reti;ambi;ovale;S;si,reti C O ambi G U ovale T S N E si,Retic;oambigui;oval;ets;inesi,Retic oambigui oval ets inesi
1646,1646,sporche;nere;corsie;Crati,sporche R MI nere corsie CNO Crati,Se;sporcheranno;le;mani;nere corsie,Se sporcheranno le mani nere corsie
1647,1647,"île (riferimento a ""île flottante"", un dolce francese);zio;Saba",S île N zio Saba I A,Silenziosa;baia,Silenziosa baia
1648,1648,incenso;blu;sogno,F incenso blu sogno N I,Fin;censo blusogno,Fin censo blusogno
1649,1649,cui;collana,N A cui collana V E,Nacqui;colla;nave,Nacqui colla nave
1650,1650,"rosa (la rosa dei venti, e la rosa non ha spine);bocca;esca",P rosa bocca C C esca,Prosa;bocca ccesca (boccacesca),Prosa boccacesca
1651,1651,bocca;testa;solstizio,TRA bocca N testa solstizio O,Traboccante;estivo,Traboccante estivo
1652,1652,In;dispensa;lima;Renato,In dispensa B I lima N O V Renato,Indispensabilmente;limano;vetro,Indispensabilmente limano vetro
1653,1653,manovella,AR manovella,Arma;novella,Arma novella
1654,1654,z;chini,A D z S chini,Adesso;zecchini,Adesso zecchini
1655,1655,grano;netta,MA grano N netta,Magra;nonetta,Magra nonetta
1656,1656,rotti;Miami,AVE rotti Miami CI,Aver;ottimi;amici,Aver ottimi amici
1657,1657,raggio;ardita;mura,CO raggio S ardita mura I,Coraggiosa;muraglia,Coraggiosa muraglia
1658,1658,D;Ares;voti;Risi,D N Ares IN voti S O R Risi,Donare;sinvoti;sorrisi,Donare sinvoti sorrisi
1659,1659,urto;Miami,urto T I Miami C I,Urto T I;Miami C I,Urto T I Miami C I
1660,1660,CH (Chieti);ovale;pilastri;ibisco;juta,CH M I D ovale G G pilastri N ibisco juta T O,Chi;è;modesto;di;pilastri;noti,Chi è modesto di pilastri noti
1661,1661,occhi;dì;suore;brullo,B L occhi dì suore T brullo,Blocchi;di;suore;brulle,Blocchi di suore brulle
1662,1662,VA;nidi;medico;ali,GIO VA nidi P E N medico T ali,Giovani;dipendenti;medici,Giovani dipendenti medici
1663,1663,re;mura,P re mura D I F are,Premura;di;fare,Premura di fare
1664,1664,attiva;condotta,C attiva condotta,Cattiva;condotta,Cattiva condotta
1665,1665,SOS;Rocky,CA SOS T Rocky,Caso;storico,Caso storico
1666,1666,Ario;saldo,Ario saldo,Arioso;saldo,Arioso saldo
1667,1667,ossi;rocca;botte,T ossi CO rocca I NO botte,Tossi;coraccanotte,Tossi coraccanotte
1668,1668,blu;fa,blu F fa R A,Bluffa;r;amente,Bluffaramente
1669,1669,cerchio;api;prato,B cerchio M api E T prato,Bcerchiomapi;etpra;to,Bcerchiomapietprato
1670,1670,starlette;lì;stria,O starlette L lì U stria,Ostare;l';lustra,Ostare l'ustra
1671,1671,capoverso;che;articoli;anno,capoverso che G articoli anno S O,Capoverso;cheganno,Capoverso cheganno
1672,1672,re;arma;sarde,AR re D arma N sarde,Arredare;mansarde,Arredare mansarde
1673,1673,coppia;ore;Pitt,M coppia ore Pitt ETO,M;ore;coppiaPittETO,M ore coppiaPittETO
1674,1674,sugo;scampo;perle,U sugo L M scampo perle G N O,Uso;gli;scampoli;di;perle,Uso gli scampoli di perle
1675,1675,ghiaccio;re;dai,ghiaccio NIDI re R dai,Ghiacci;o;nidire,Ghiaccio nidire
1676,1676,c'è,V c'è O N,Vino;c'è;O;Niente,Vino c'è o niente
1677,1677,tesoro;per;miss;lì,TUT tesoro per miss lì,Tutto;tesoro per miss lì,Tutto per miss lì
1678,1678,Dotto;Isa;secco,PRO Dotto M Isa C secco,Prodotti;miscelati,Prodotti miscelati
1679,1679,Lario;con;gru,SA Lario con gru O,Salarico;onoro,Salarico onoro
1680,1680,"asso;fauni;RA (Murano è una parola di 6 lettere, il centro è la terza e la quarta lettera, quindi ""RA"")",SP asso fauni T E RA,Spassosa;fauniera,Spassosa fauniera
1681,1681,tori;bocca;esca,S tori A bocca C C esca,Storia;boccacesca,Storia boccacesca
1682,1682,Domenica In;ossa;grasso;aloni;piramidi;faccia,Domenica In D ossa R grasso N T aloni piramidi L R I S faccia,Domenicani;d'ossa;e;NT;alonisti,Domenicani d'ossa e NT alonisti
1683,1683,arpia;moneta,RA arpia ZZI moneta,Rapi;azzimoneta,Rapi azzimoneta
1684,1684,madre;postino;tetti,madre M postino N P RO tetti,Madrepostino;N;protetti,Madrepostino N protetti
1685,1685,Magi;nuove;ali,IM Magi NIM nuove DI ali,Immagini;innovative,Immagini innovative
1686,1686,ora;driadi;era,C ora O driadi T era,Coro;diadriera,Coro diadriera
1687,1687,ufficiali;vate;geni,ufficiali vate L E geni C A,Uffici;aligeni,Ufficialigeni
1688,1688,papi;onda;era,papi L L onda S era,Papillon;da;sera,Papillon da sera
1689,1689,integre;santi;manovella,integre S santi S S I manovella,Integresantissimi;manovella,Integresantissimi manovella
1690,1690,zecchino;piccante;Leda;lame;rosa;salita,STU zecchino S piccante A Leda L lame N rosa P salita,Stuzzicones;piccante;al;lame;rosa,Stuzzicones piccante al lame rosa
1691,1691,caschi;V A,B U caschi V A T A,Bucas;chivata,Bucas chivata
1692,1692,graffiti;dì;tino;mina,P graffiti dì tino mina L I,Pagina;diari,Pagina diari
1693,1693,postino;Reno;scaltri,postino N P Reno T scaltri,Poste;in;operazioni scaltri,Poste in operazioni scaltri
1694,1694,alte;lenzuola;decibel,alte R lenzuola L E decibel O,Alterare;le;decibelo,Alterare le decibelo
1695,1695,crepe;intere;santino;zio,IM crepe RE intere S santino zio NI,Impeccabile;rappresentazione;zionisti,Impeccabile rappresentazione zionisti
1696,1696,essi;rea;re,S essi rea RI DE re,Sesserà;i;derere,Sesserà i derere
1697,1697,aloe;gente,M aloe G gente,Male;agente,Male agente
1698,1698,tosta;zona;ascia,BA tosta D U zona ascia RE,Batosta;du;ra;zonasciare,Batosta durante zonasciare
1699,1699,,AF F TI tino NN deca,Affittino;decano,Affittino decano
1700,1700,radura;aurora;ante,GA radura aurora A NC ante,Gara;dura;a;roncante,Gara dura a roncante
1701,1701,ugole;credenza;biglia;mici,ugole credenza biglia mici,Ugolecredentibigliamici;,Ugole credenti biglia mici
1702,1702,giù;temere;amico;pasta,DO giù S temere S amico MP pasta,Dogiù;stemere;Samico;Mpasta,Dogiù stemere Samico Mpasta
1703,1703,aloe;nere;fatti,V aloe nere G fatti CA,Vano;lenere;gatti,Vano lenere gatti
1704,1704,rana;enigmi;asso,ING rana G enigmi asso S O,Ingranaggi;enigmasso,Ingranaggi enigmasso
1705,1705,dio;idra;pelli,dio R OS idra P pelli,Dioscuri;ospitali,Dioscuri ospitali
1706,1706,precario;oratore;tiara,MO precario M oratore tiara TE,MOpere;carioMOratore;t;iara,MOperetiaratiara
1707,1707,lord;sale;era,lord I O sale T T era,Lordisale;tettera,Lordisale tettera
1708,1708,esili;dote,esili dote,Esilido;te;si,Esilidotesi
1709,1709,Serio;X;tori,Serio X A tori,Sera;exatori,Sera exatori
1710,1710,arti;Lario;grammi,P arti CO Lario G G grammi,Particolari;oggetti,Particolari oggetti
1711,1711,vesti;eroe;beaver,PA vesti GG eroe beaver N TE,Paves;tigg;i;erobeaver,Paves tigg i erobeaver
1712,1712,immersione;orata;Sella;luccio,COP immersione orata Sella TE MA luccio,Copri;immersione;orata Sella;temaluccio,Copri immersione orata Sella temaluccio
1713,1713,bachi;radi;ferie;coro,AL bachi A radi ferie S coro SSI,Albachiara;di;feris;coro,Albachiara di feriscoro
1714,1714,alari;orzata,S C alari N F orzata,Scala;rinforzata,Scala rinforzata
1715,1715,suini;manovella;note;PI;mazza,L suini manovella note PI mazza,La;suina;manovella;di;note PI mazza,La suina manovella di note PI mazza
1716,1716,essi;gattini,S essi T O gattini,Sessi;togattini,Sessi togattini
1717,1717,lesione;tosta;ode;Eco,lesione T tosta I ode LL Eco SE,L;esione;tosta;Iode;Eco,L'esione tosta Iode Eco
1718,1718,fonti;notturno;staffetta,fonti N notturno A staffetta T A,Fontina;not;turno;a staffetta,Fontina notturna staffetta
1719,1719,van;da;beaver,V I van da beaver N T E,Vivanda;beverente,Vivanda beverente
1720,1720,"papi;etta (riferimento a Edith Stein, filosofa e suora carmelitana, il cui nome può essere ripetuto come ""etta"" per formare un gioco di parole)",RI papi ET etta,Ripa;pietetta,Ripa pietetta
1721,1721,super;Gini;amo;esca,super Gini E S amo R esca,Supergi;nesca;meresca,Superginesca meresca
1722,1722,Ave;lampada;mura,Ave R T lampada P RE mura,Avre;lamp;adamura,Avrelampadamura
1723,1723,porta;limone,porta F limone,Porta;felice,Porta felice
1724,1724,ghirlande;osti,ghirlande L L osti C K,Ghirla;ndello;stico,Ghirlandellostico
1725,1725,Pitt;liana;Ming,Pitt U liana M Ming A,Pittura;luminosa,Pittura luminosa
1726,1726,golosi;casse;remo;gattini,GR golosi SSE casse remo O gattini,Grossi;casseremo;gattini,Grossi casseremo gattini
1727,1727,Verdi;Rossi;giallo,V I Verdi G Rossi giallo F F,Viver;di;grossi;guai,Viver di grossi guai
1728,1728,bile;governo;Risi,GI bile governo A Risi KO,Gibilterra;a;rischio,Gibilterra a rischio
1729,1729,Idra;icona,Idra U L icona N O,Idraulico;nano,Idraulico nano
1730,1730,stecca;Toro;annunciatore,stecca Toro annunciatore,Steccato;rotondo,Steccato rotondo
1731,1731,pera;ree;Colò;covo;Erie,O pera TO ree Colò G I covo L Erie,Operatore;ecologico;locale,Operatore ecologico locale
1732,1732,Asti;io;aiuto,F Asti D io aiuto P A M,Fasti;di,Fasti di aiuto
1733,1733,Ontario;sante,M Ontario N OS sante,Monta;rionosante,Montarionosante
1734,1734,ludo;LEM;agone,L ludo LEM AN agone TO,Ludole;manganotone,Ludole manganotone
1735,1735,stella;nidi;prato,L stella nidi P I E T prato,Lstellanidi;Pi;etpra;to,Lstellanidipietprato
1736,1736,Saba;San Martino;Villaggio,IL Saba T San Martino L Villaggio,Il;sabato;di;San Martino,Il sabato di San Martino
1737,1737,arco;palla;reparto;ignoti;amo;marci,M arco RE palla C reparto R ignoti RO amo marci O,Marco;Reparto;Ignoto;Amore marcio,Marco Reparto Ignoto Amore marcio
1738,1738,ante;cometa;Eolo,GIG ante S cometa NO Eolo,Gigantesco;metanoeolo,Gigantesco metanoeolo
1739,1739,re;medico;nati,IR re medico FA nati C O,Irremediocafonati;conati,Irremediocafonati conati
1740,1740,croce;articoli,croce T U articoli U S O,Crociate;tuso,Crociate tuso
1741,1741,tino;eco;mici,MER tino N eco N O mici,Mertinone;con;economici,Mertinone con economici
1742,1742,Erie;dinari,VOL Erie R dinari,Volerieri;dinari,Volerieri dinari
1743,1743,ferma;sinistro;vitelli,AF ferma sinistro vitelli ERI,Afferma;sinistroveritieri,Afferma sinistroveritieri
1744,1744,satiri;astro,satiri C astro FA,Satirica;strofa,Satirica strofa
1745,1745,Ontario;fini,VOL Ontario fini O,Volontario;fino,Volontario fino
1746,1746,re;testo;Mori;palla,D re A testo Mori S palla NO,D;re;a;testo;Morispalla,D' re a testo Morispalla
1747,1747,agave;nera,M agave nera T A,Magra;ventura,Magra ventura
1748,1748,papi;onde;ode,papi L L onde M ode,Papilloma;demode,Papilloma demode
1749,1749,erma;figlio;onda,AFF erma figlio NE INF onda,Affermazione;infondata,Affermazione infondata
1750,1750,pinna;mora,VI pinna mora TI,Vip;innamorati,Vip innamorati
1751,1751,chiavi;e;ladro,S chiavi e ladro GA,Schiave;e;ladri,Schiave e ladri
1752,1752,lava;lesina;anche;oche;dispensa;île,lava R O lesina anche C I oche E I N dispensa B île,L;avaro;lesina;anche;coi;oche;e;indispensa Bile,L'avaro lesina anche coi oche e indispensa Bile
1753,1753,lastra;aperto;area;sa,lastra D aperto RN area C A sa,La;strada;per;tornare;a;casa,La strada per tornare a casa
1754,1754,grano;antenne,MA grano V antenne,Magra;novantenne,Magra novantenne
1755,1755,mele;Dante;frecce,mele N Dante N frecce TA,Melenta;freccetta,Melenta freccetta
1756,1756,beaver;Eco (riferimento a Umberto Eco);Lazio,beaver N T Eco Lazio N E,Beavernte;colazione,Beavernte colazione
1757,1757,mani;star;pancioni;lessi,mani F E star pancioni R P lessi T A,Manifestar;pancioneria,Manifestar pancioneria
1758,1758,occhio;satiri;idi;cosce,occhio S satiri P idi ES cosce SI,Occhios;atiri;P;idescosce,Occhiosatiri P idescosce
1759,1759,perso;attiva,perso N A C attiva,Persone;inattive,Persone inattive
1760,1760,notturno;rare,S notturno LLE rare,Snott;urnolle rare,Snott urnolle rare
1761,1761,trota;Alì,trota N TR Alì,"Trota;Ntrali (che si legge come ""naturali"")",Trota naturali
1762,1762,torre;mantelli,U torre mantelli C I,Utorr;e;mantelli,Utorr e mantelli
1763,1763,Ares;collane;venatura,F Ares C I collane venatura L E,Fare;sci;collane;con;venature,Fare sci collane con venature
1764,1764,pinna;Romolo;ori,S pinna KE Romolo T ori,Spinnaker;e;torio,Spinnaker e torio
1765,1765,barra;Gea;Dotto,barra Gea Dotto,Barrage;di;Dotti,Barrage di Dotti
1766,1766,fa;volo;VI;eco;aghi;tee;aghi,fa volo VI R I eco N M aghi F A tee D R aghi,Favolosi;ricami;con;aghi;fate;e;draghi,"Favolosi ricami con aghi, fate e draghi"
1767,1767,culmine;loto,FOL culmine loto NE,Folco;mineloto,Folco mineloto
1768,1768,ave;latte;salice,ave R E latte salice NZA,Avrei;l';attesa;salienza,Avrei l'attesa salienza
1769,1769,rocca;mani,RO rocca mani NE,Rocca;m;anine,Rocca manine
1770,1770,beaver;Tea;mento,beaver N Tea L I mento,Beaverntea;limento,Beaverntealimento
1771,1771,malesi;titolo,N O R malesi T U titolo,Normale;situazione,Normale situazione
1772,1772,spento;tese;re,S spento tese V E re,Spensierate;vere,Spensierate vere
1773,1773,spiga;lista,SA spiga TT lista,Sappi;galista,Sappigalista
1774,1774,A;ligustro;Erie,A V O ligustro L Erie,Avvolg;istroLerie,AvvolgistroLerie
1775,1775,lord;oche;brodo;neve;lato,lord oche brodo neve lato,Lordoch;e;brodo;nevato,Lordoche brodonevato
1776,1776,mesi;papavero;cane,RI mesi CU papavero S cane,Rime;sicure;papaverose,Rime sicure - papaverose
1777,1777,orata;rimedi;Eva,RI orata N T rimedi Eva LI,Riorata;ntre;medieva,Riorata ntre medieva
1778,1778,eroina;est,eroina P U est,Eroina;Pust,Eroina Pust
1779,1779,cava;lidi;Risi,cava L lidi F Risi A,Cavalieri;di;riserva,Cavalieri di riserva
1780,1780,onda;ocarina,BI onda NT ocarina,Bionda;nota;carina,Bionda nota carina
1781,1781,spento;Rea (Domenico Rea è uno scrittore italiano);tre,S spento Rea S tre I,Spensierati;resti,Spensierati resti
1782,1782,Idra;testimonia,Idra N testimonia S O,Idra N;testimonia,Idra N testimonia
1783,1783,starlette;re;tino,C A starlette L T re N tino,Castarlet;tre;ntino,Castarlet tre ntino
1784,1784,Ario;dati,M Ario S O L dati,Mario;Soldati,Mario Soldati
1785,1785,Wellington;Scola;Gilberto Govi;botte,Wellington O R E Scola Gilberto Govi C E N botte,Wellington;ore;scolagilbertogovi,Wellington ore scolagilbertogovi
1786,1786,molo;Dotto,PO molo Dotto NE,Pomolo;d';ottone,Pomolo d'ottone
1787,1787,lava;olio;centro;coppia,lava M olio M centro AS coppia TA,La;mamma;monta;a;centrotavola,La mamma monta a centrotavola
1788,1788,avidi;ossa;tazza,N avidi G R ossa S tazza,Nati;da;grossa;stazza,Nati da grossa stazza
1789,1789,ami;Diana;pannolini,ES ami N Diana LU pannolini,Esaminando;i;pannolini,Esaminando i pannolini
1790,1790,basso;tiro;venti,SP basso tiro venti,Spasso;divertenti,Spasso divertenti
1791,1791,Talia;luci;geni,MOR Talia L luci N O geni,Mortali;allucinogeni,Mortali allucinogeni
1792,1792,troll;reo;Liv,T troll A reo Liv E,Trollerò;lieve,Trollerò lieve
1793,1793,androide;rete,C androide N rete,Cande;roinetre,Cande roinetre
1794,1794,fradici;danni,FU fradici FA danni,Fradi;ci;fa;danni,Fradici fa danni
1795,1795,bemolle;legge;album;punta,BI bemolle legge R album S punta TA,Bibemolle;legge;rapunta,Bibemolle legge rapunta
1796,1796,orchi;orate,B orchi E D orate,Borchie;dorate,Borchie dorate
