,idx,word_guesses,first_pass,solution_words,solution
1039,1039,gallinaio;nido;totale,I gallinaio nido SER totale,In;nidificazione;del;totale,In nidificazione del totale
1040,1040,spiccia;fallo;larva,SCE spiccia fallo C C larva,Spiccio;larvale,Spiccio larvale
1041,1041,fiume;saba;aglio,FU fiume saba TT aglio A,Fiume;agiato,Fiume agiato
1042,1042,Lima;Esopo;asse;Alighiero,C Lima T Esopo IR asse Alighiero SI,Cil;ind;es;asse,Cilindresse
1043,1043,smalto;miami;raffaello;runa,smalto DE miami LI TA raffaello M runa NA,S;alto;miami;raf;aello,Sm alto miami rafaello
1044,1044,,,,
1045,1045,tori;ravazzini,O RA tori ravazzini A NI,Tori;ravazziniani,Tori ravazziniani
1046,1046,,,,
1047,1047,cetrioli;come;bacino,cetrioli OD I come R bacino,Cetriolodibacino;Cetriolodibacino,"Cetriolodibacino (considerando la chiave di lettura, la parola si ripete due volte)"
1048,1048,reo;est;benzinaio;dadi,AE reo CH est benzinaio C dadi R RA,Reo;est;benzinaio;dadi;arra;reo,Reo est benzinaio dadi arra reo
1049,1049,,,,
1050,1050,scala;coppia;Ti,O scala coppia Ti,Osca;litica,Osca litica
1051,1051,campanello,campanello T I,Campanella;ti,Campanella ti
1052,1052,,,,
1053,1053,scagnozzi;sesto;di;no,scagnozzi N sesto di S C no,Scagnozzisestodi;no,Scagnozzisestodino
1054,1054,,,,
1055,1055,,,,
1056,1056,ali;star;superiore;ali,V ali star L superiore S ped ali E RI,Vast;superiore;Alieri,Vast superiore Alieri
1057,1057,raggio;salsa;vescica;buca;reni,CO raggio S salsa P vescica buca M reni S,Coraggio;sa;piscina;muscoli,Coraggio sa piscina muscoli
1058,1058,,,,
1059,1059,,,,
1060,1060,eroe;idra,N eroe SS idra,Nido;serpente,Nido serpente
1061,1061,rapido;nocera;netta,AC rapido nocera netta,Rannocchierà;netta,Rannocchierà netta
1062,1062,salta;etto;frana,salta P etto F frana T O,Saltafrana;petto,Saltafrana petto
1063,1063,La Maddalena;testa;Lima;si,U La Maddalena testa BI Lima NI E si,Ulima;testa;si,Ulima testa si
1064,1064,Padova;ante,PO Padova VI G ante,Padova;antica,Padova antica
1065,1065,pelli;oscuro;onde;bolliti;ossa,CA pelli oscuro C onde IR IF bolliti R ossa,Capelli;oscuro;con;onde;bolliti;rossi,Capelli oscuro con onde bolliti rossi
1066,1066,fiori;scugnizzo;arpe,fiori scugnizzo S O arpe,Fiori;scugnizzosopra,Fiori scugnizzosopra
1067,1067,stelle;brillano,PA stelle R brillano,Palle;stellari,Palle stellari
1068,1068,rada;nuoto;palla,RO rada N nuoto S palla TE,Rada;nuoto;palla;Te,Rada nuoto palla Te
1069,1069,rapido;liuto;penne,rapido P P liuto N T penne,Rapido;liutopenne,Rapido liutopenne
1070,1070,collane,collane R A,Colle;are,Colle are
1071,1071,spenti;troiani;greca,S spenti T troiani G O greca,Spettro;trogge,Spettro trogge
1072,1072,a;auto;verde,a C auto verde FF,Acqua;verdeggia,Acqua verdeggia
1073,1073,menagerie;liriche;vitai,M menagerie T liriche V vitai,Menagerie;lirichevita,Menagerie lirichevita
1074,1074,,,,
1075,1075,zie;dei;Risi,A zie N dei A NC Risi,Azione;dei;Risico,Azione dei Risico
1076,1076,bulloni;tela;tossico;radio;mieli,bulloni N tela S M tossico S radio S mieli,Bulloniana;netela;smentica;sradio,Bulloniana netela smentica sradio
1077,1077,,,,
1078,1078,,,,
1079,1079,rovi;trama;larve;radi;rovinati,T rovi trama L A larve E radi A rovinati,Tram;a;larva;a;radi,Tram a larva a radi
1080,1080,meno;l'elice,VE meno P l'elice,Veleno;elicoidale,Veleno elicoidale
1081,1081,ibis;Raffaella;petti;colibrì;prosa;Nino,C ibis Raffaella P petti C OL colibrì SO prosa Nino NTI,Cipolla;Raffa;prosa;pettinini;Nino,Cipolla Raffa pettinini prosa Nino
1082,1082,dentro;armadio;dentro;niente,dentro armadio BIL dentro niente NI,Dentro;nientebil,Dentro nientebil
1083,1083,,,,
1084,1084,,,,
1085,1085,Pirandello;lo;margherite,P Pirandello lo M IN margherite,Pirandelliano;loquacità,Pirandelliano loquacità
1086,1086,,,,
1087,1087,laurea;kung fu;sesto,laurea F kung fu sesto RIE,La;urefu,La urefu
1088,1088,,,,
1089,1089,proiettile;serba,proiettile serba,Proiettile;serbo,Proiettile serbo
1090,1090,tela;ante;analisi,tela L I ante A E analisi,Telae;analisi,Telae analisi
1091,1091,,,,
1092,1092,,,,
1093,1093,avi;vecchi;zinco,T avi vecchi C A zinco,Taviz;e;co,Taviz e co
1094,1094,crasso;ami;amo,L crasso TT ami L IT amo,La;amabilità;degli,La amabilità degli
1095,1095,compagno;prete;rei;punto,compagno Q U I prete rei N C punto LI,Compagnucci;in;punti,Compagnucci in punti
1096,1096,mattina;mattinieri;caschi;era,mattina mattinieri caschi era,Mattiniericasi;era,Mattiniericasi era
1097,1097,coni;soffia;trio;piace;sì;ovale,coni CA soffia I US trio DI piace sì P OC ovale,Co;sia;sì;so;sia;sov;so;sia,"Così sia, sì, sovso sia"
1098,1098,streghe;Cupido,streghe DE Cupido SE,Streghe;di,Streghe di
1099,1099,,,,
1100,1100,"mani (in riferimento alle carte da gioco);maschio (o potrebbe essere ""rotondo"", ma nel contesto del rebus, ""maschio"" sembra più adatto);nini (un termine dialettale per indicare i bicchieri)",M mani M maschio N nini,Manimani;maschinini,Manimani maschinini
1101,1101,,,,
1102,1102,,,,
1103,1103,gancio;bus;bordi,gancio bus bordi,Bu;gorbettone;di,Bu gorbettone di
1104,1104,tristi;mazzetti,DO tristi mazzetti VA,Tristi;mazzetti,Tristi mazzetti
1105,1105,Usa;bomba,BL Usa bomba,Blu;abominevole,Blu abominevole
1106,1106,Cossa;rombo,FU R Cossa R O rombo,Furco;rimbombante,Furco rimbombante
1107,1107,trisavolo;monti;legionari,TR trisavolo monti LV legionari O,Trisavolo;monti;legionari,Trisavolo monti legionari
1108,1108,,,,
1109,1109,blu;ford;in;rio,blu F ford in A rio,Blu;infernale,Blu infernale
1110,1110,oli;gigli;nanetti;Miami,S oli gigli MA G nanetti Miami CI,Sol;i;gigli;nani,Soli gigli nani
1111,1111,boia;baia;rospo,AL boia A baia PR rospo,boi;a;P;a,boi'a Pa'a
1112,1112,idra;clara;paiolo,SE idra C clara P paiolo,Si;clara;paiono,Si德拉 clara paiono
1113,1113,Blu;tibia;stelle,Blu S OT tibia N C stelle,Blu;stelline,Blu stelline
1114,1114,,,,
1115,1115,,,,
1116,1116,velluto;capro;dio;tosta,U velluto RTA capro dio T tosta N Z E,U;vellutocaprodio;T;tosta;ne,U vellutocaprodio T tosta ne
1117,1117,ave;rocca;re,ave R E rocca re SE,Avere;rocca;rese,Avere rocca rese
1118,1118,,,,
1119,1119,curve;stentano;torcia,curve F A U stentano torcia N T O,Cur;fa;st;tor;n;to;cia,Curfa sttor n tocia
1120,1120,Apis;sta;bebi;sfera,S Apis sta ME bebi S sfera,Sapi;be;sfera,Sapi be sfera
1121,1121,,,,
1122,1122,rocca;vittoria,RO rocca V I vittoria,Rocca;di;vittoria,Rocca di vittoria
1123,1123,,,,
1124,1124,sbronza;mercoledi;plebiscito,BI sbronza mercoledi SUI plebiscito,Bisbiglia;in;uscita,Bisbiglia in uscita
1125,1125,maniero;severo;si,maniero severo N E si,Manieroso;severisi,Manieroso severisi
1126,1126,uovo;marcia;Lario,N uovo V marcia B O Lario,Nuova;marcialità,Nuova marcialità
1127,1127,,,,
1128,1128,stalle;eco,CO stalle eco I,Co;stelle,Co stelle
1129,1129,,,,
1130,1130,,,,
1131,1131,,,,
1132,1132,,,,
1133,1133,,,,
1134,1134,sbarco;attenti,A sbarco MB attenti,Asbarco;attenti,Asbarco attenti
1135,1135,ramo;nodo;Cavalleria,T ramo N nodo S Cavalleria,Tramonto;nodoso,Tramonto nodoso
1136,1136,stagno;scampanio;ara,CA stagno S scampanio L ara,Stagno;scampanio,Stagno scampanio
1137,1137,suino;imbarcazioni;onde,UN suino imbarcazioni onde TA,Sui;nautici;ondate,Sui nautici ondate
1138,1138,manica;o;campioni,IM manica o O CL campioni C I,Immane;oceano;cicalino,Immane oceano cicalino
1139,1139,lenti;geni,VA lenti geni E R I,Vaglia;geniale,Vaglia geniale
1140,1140,E;Manzoni,E RO Manzoni ND,Eman;zionale,Emanzionale
1141,1141,gancio;mostra;pie,gancio D RO mostra pie NO,Dro;pietà;pietà,Dro pietà pietà
1142,1142,piazza;palla,G piazza BIS palla,Giocare;pallapiazza,Giocare pallapiazza
1143,1143,ape;crosta,C ape A E crosta,Capace;crostacei,Capace crostacei
1144,1144,toro;castello,OT toro castello ICI,Toro;castellano;castellano,Toro castellano castellano
1145,1145,,,,
1146,1146,miniera;pippo;linguine,miniera L pippo DI linguine,Miniera;di;linguine,Miniera di linguine
1147,1147,alfa;quadro;dilio;brunelleschi,alfa quadro dilio brunelleschi,al;quadro;dil;ieschi,Alquadrodilieschi
1148,1148,bolliti;nasi,RI F bolliti LU nasi,Riflessi;lunari,Riflessi lunari
1149,1149,Acqua;Stufa;Cervo;Messa,Acqua Stufa B I Cervo Messa,Acquastufa;bigiamesa,Acquastufa bigiamesa
1150,1150,Padova;ciliegia;Cadmo,PO Padova U ciliegia C Cadmo,Padova;ciliegia;Padova,Padova ciliegia Padova
1151,1151,,,,
1152,1152,re;sol;duro,P re GIA sol F duro,Prima;solido,Prima solido
1153,1153,golosi;fette,S O golosi L fette,Sol;golosifette,Sol golosifette
1154,1154,benefica;brim;Como;meritano,benefica N brim C O Como M B meritano,Benefica;Como;meritano,Benefica Como meritano
1155,1155,mentono;platano;asta,PI mentono C platano DIP asta,Pianeta;mentale;di;platano,Pianeta mentale di platano
1156,1156,torri;icona;asso;torri,SA torri icona L asso A torri I,Santuario;di;L'Assunta;Santuario,Santuario di L'Assunta Santuario
1157,1157,,,,
1158,1158,Lanciano;posta;chela;formica;pasta,UN Lanciano S posta chela S CI formica RP pasta,Un;lanciaposta;con;chela;pasticcia,Un lanciaposta con chela pasticcia
1159,1159,attori;caprifoglio,PI attori C caprifoglio,Piacere;capriccioso,Piacere capriccioso
1160,1160,,,,
1161,1161,Pitt;poker;sedile;vetri,Pitt O RE poker E sedile V vetri,Pittore;e;il;vetro,Pittore e il vetro
1162,1162,circolo;mostra;anonimi;tesori;riposo;tarantella;centro;municipio,B circolo mostra DI anonimi tesori T RO riposo T tarantella C centro M municipio,Tesori;riposano;nel;centro,Tesori riposano nel centro
1163,1163,bachi;marecchia,BOM bachi marecchia CA,Bachi;marecchiano,Bachi marecchiano
1164,1164,spiedi;stelle;rodi;mura,AM spiedi NE stelle T rodì mura NO,Ammantano;stelle;tridici;stelle;murano,Ammantano stelle tridici stelle murano
1165,1165,Cossa;Post-it,SAM Cossa Post-it SA,Cossa;Postit,Cossa Postit
1166,1166,,,,
1167,1167,,,,
1168,1168,,,,
1169,1169,,,,
1170,1170,,,,
1171,1171,tre;malvagie;mura,VE tre malvagie DI mura NO,Vemalvagie;di;murano,Vemalvagie di murano
1172,1172,allieve;more;es;es;avidi,allieve R U more es S es ltano I P avidi,Ru;morese;sella;avidità;A;sella,A Ru morese sella avidità sella
1173,1173,quercia;salice,O quercia salice ALE,Quercia;salice,Quercia salice
1174,1174,,,,
1175,1175,trave;Asinara;ghirlande;folla,AT trave R Asinara ghirlande A FRI folla,Attraverso;rane;folle,Attraverso rane folle
1176,1176,battito;sali;guasti;la;tesi;versi,battito sali guasti la tesi versi,Battito;la;versi,Battito la versi
1177,1177,lara;pino,C lara C pino,Clara;pino,Clara pino
1178,1178,Rio;salice,B Rio salice ALE,Brisa;licale,Brisa licale
1179,1179,porta;polo;fonte;fonte,porta B L polo fonte S F on fonte,Porta;fonte,Porta fonte fonte
1180,1180,circolo;manovella;crini,B circolo manovella DI crini NO,Bicicletta;manovale;di;manovale,Bicicletta manovale di manovale
1181,1181,pitt;rari;gol,pitt U rari P A gol,Pitt;uragani,Pitt uragani
1182,1182,,,,
1183,1183,bauli;collana,bauli NE collana VE,Bauli;ne;vanno,Bauli ne vanno
1184,1184,capri;botto,PA N capri botto TA,Pan;bottega,Pan bottega
1185,1185,Po;piazza;melassa;nebulose,Po R T piazza M melassa N T nebulose,Polare;Manna;Nebulosa,Polare Manna Nebulosa
1186,1186,unito;satiri;skanderbeg,O unito satiri T E skanderbeg,Uniti;satiricamente,Uniti satiricamente
1187,1187,rana;gioie,PRU rana NS gioie,Prurigine;anguina,Prurigine anguina
1188,1188,rasoio;bici;virata;sintesi,rasoio E S bici virata C sintesi,E;bicisintesi;virile,Ebicisintesi virile
1189,1189,capro;goti;sesto,R capro S goti S sesto,Capro;sesto,Capro sesto
1190,1190,osteria;tra;porto,LI osteria tra porto,Losteria;tra;porto,Losteria tra porto
1191,1191,lancia;scotto,PA lancia SF scotto,Palla;sciolta,Palla sciolta
1192,1192,,,,
1193,1193,,,,
1194,1194,,,,
1195,1195,,,,
1196,1196,elmetti;mosa,BO C elmetti U mosa,Boemia;umosa,Boemia umosa
1197,1197,vanga;virtuosi,VI vanga TO virtuosi,Vanga;virtuosismo,Vanga virtuosismo
1198,1198,roditori;ibisco;botti,roditori NT ibisco T botti,Roditori;ibottili,Roditori ibottili
1199,1199,Nigeria;idra;ami,S Nigeria idra G ami N E,Si;gna;neidi,Singhianeidi
1200,1200,lato;suini,lato suini S A,su;inari;a,Suinaria a
1201,1201,,,,
1202,1202,,,,
1203,1203,Lanciano;sono da poco,AM Lanciano sono da poco,Lanciano;da poco,Lanciano da poco
1204,1204,rospo;ruota,V rospo R ruota,Velo;rotondo,Velo rotondo
1205,1205,sicuro;Dio,ES sicuro Dio SI,Sicuro;Dio,Sicuro Dio
1206,1206,gemme;saba;antico,GL gemme O saba NDI antico,Gemmose;antiche,Gemmose antiche
1207,1207,,,,
1208,1208,atto;Pica,atto Pica,Attualità;picante,Attualità picante
1209,1209,nano;driadi;era,U nano I O driadi T era,Uni;drie;era,Unidrieera
1210,1210,,,,
1211,1211,Como;nati,A Como TTO nati,Acquisto;natanti,Acquisto natanti
1212,1212,spot;assolo;negri;articoli,M spot L LO assolo S O negri articoli A RO,Molti;sono;articoli;di;negri,Molti sono articoli di negri
1213,1213,mongoli;terra;mongoli;pappagallo,mongoli O T terra SE mongoli F pappagallo,mongoli;o;terrestre;o;mongoli;o;mongoli,mongoli o terrestre o mongoli o mongoli
1214,1214,stantuffo;tenendo;medesimo,stantuffo T tenendo D E medesimo mistuffo,Stantuffo;tenendo;medesimo,Stantuffo tenendo medesimo
1215,1215,,,,
1216,1216,palla;birra;maschera,palla birra maschera,pallamano;birraria,Pallamano birraria
1217,1217,arco;travi;devote,N arco TI travi RA devote,Natura;tra;rivate,Natura tra rivate
1218,1218,stampa;velo;per,stampa N velo SCO per TI,Stampa;veloce;per;tifosi,Stampa veloce per tifosi
1219,1219,,,,
1220,1220,,,,
1221,1221,,,,
1222,1222,faccia tosta;more;phalanx,BA faccia tosta ME more B phalanx,BAttaglia;morente,BAttaglia morente
1223,1223,cinerario;stenti;coni,C cinerario N T stenti coni C O,Cinerario;steniconi,Cinerario steniconi
1224,1224,soldati;vongole,soldati VA vongole FFI,Soldatessa;voleffa,Soldatessa voleffa
1225,1225,crasso;di,V crasso di TA,Viva;cratico,Viva cratico
1226,1226,posta;bagaglio,posta M I bagaglio,Postale;migliaio,Postale migliaio
1227,1227,manico;fiaschi;Edo,manico F I L fiaschi ES Edo,Fi,Fiascoedo
1228,1228,riso;cornetto;idra;sale,C riso E cornetto MI idra LOS sale,Cresce;idra;idra,Cresce idra idra
1229,1229,risotto;star;zio,C risotto star CA zio NE,Crisantemo;sta;zonale,Crisantemo sta zonale
1230,1230,un;tristo;telefono;viso;gine;iso,U un TT tristo R telefono V viso G gine iso I,Tu;tristo;telefono;viso;gi;solina;telefono;viso,Tu tristo telefono viso - gi solina telefono viso
1231,1231,,,,
1232,1232,,,,
1233,1233,RT (Ritorna T);Art (Artemide);cono,T RT TT Art cono MIA,Tra;ratta;a;conoia,Tra'ratta a conoia
1234,1234,ami;elmetti;fata,ami elmetti fata,Amiche;elmettate,Amiche elmettate
1235,1235,signor;siepi;goti,signor I O siepi S goti,Signorile;ospitalità,Signorile ospitalità
1236,1236,avemaria;crine;santino;parenti,avemaria R E crine S santino TI parenti,Ave;santa;nità,Avenità santana
1237,1237,superiore;ulivo,VOL superiore ulivo SI,Volubile;superulivo,Volubile superulivo
1238,1238,,,,
1239,1239,leoni;stazione;leoni,P leoni SS stazione R chia leoni,Plebe;sta;leonina,Plebe sta leonina
1240,1240,,,,
1241,1241,Diana;enigmi,I Diana enigmi A L E,Idea;enigmatica,Idea enigmatica
1242,1242,boccaccio;nobili;del;della,boccaccio C A nobili del della CO,Boccaccio;del;della;Corte,Boccaccio della Corte
1243,1243,squalo;lima;castagne,squalo CO lima R castagne I,Squalo;limacciosa,Squalo limacciosa
1244,1244,,,,
1245,1245,lancia;aita,lancia IN aita TA,Lancia;in;alta,Lancia in alta
1246,1246,lasagne;lunedì;Texas;tifo;lunedìspensa;bi,lasagne lunedì Texas tifo lunedìspensa bi L E,lunedì;Texas;biologico,lunedì Texas biologico
1247,1247,star;re,Z star MO re,Z;tra;re,Z tra re
1248,1248,,,,
1249,1249,Verona;costo;Dallas;aura,BA Verona S costo Dallas C I aura,Balilla;costellazione;Dallas;aurea,Balilla costellazione Dallas aurea
1250,1250,armonie;stufa;bretagna;fiamma,armonie stufa B bretagna F fiamma C O,Armonie;bretone,Armonie bretone
1251,1251,pisa;mura,CA pisa mura I,Capo;murato,Capo murato
1252,1252,eredi;cicche;ce;nate,OP eredi C cicche ce SAN nate,Eredi;ci;cenate;nativi,Eredi ci cenate nativi
1253,1253,Ra;pro;Sam;VI,G Ra pro Sam IS VI NE,Gran;prosa;visone,Gran prosa visone
1254,1254,alice;caprifoglio;star,C alice C caprifoglio star N O,Caprifoglio;star;alice;no,Caprifoglio star alice no
1255,1255,chiesa;articoli;dee,chiesa G articoli E dee D A,Chi;è;articolata;articolata;è;dea,"Chi è articolata, articolata è dea"
1256,1256,La Maddalena;fuoco,CAU La Maddalena fuoco RI,La;fuoco;Maddalena,La fuoco Maddalena
1257,1257,mazzetti;Stati Uniti,BOC mazzetti Stati Uniti,Mazzetti;Stati Uniti,Mazzetti Stati Uniti
1258,1258,,,,
1259,1259,,,,
1260,1260,,,,
1261,1261,unica;bomba,T unica bomba,Unica;bomba,Unica bomba
1262,1262,Verona;borsetta;botte,PO Verona N borsetta N botte,Veronese;borsetta;notte,Veronese borsetta notte
1263,1263,,,,
1264,1264,collane;avi;anfore;reni;setaccio,collane B B I avi A G anfore reni R I setaccio S O,Collana;bibite;anforenali;Avi;setaccio,Collana bibite anforenali Avi setaccio
1265,1265,,,,
1266,1266,fumo;gamba;via,IM fumo GA gamba T via,Immobile;gambetta,Immobile gambetta
1267,1267,avidi;locomotiva;bulldozer,GR avidi S locomotiva SC bulldozer,Gravi;scompiglio;scompiglio,Gravi scompiglio scompiglio
1268,1268,sol;pietà;corsa,sol L pietà T corsa C O,Sol;pittoresco,Sol pittoresco
1269,1269,avidi;sordi,GR avidi sordi NI,Gravi;sindoni,Gravi sindoni
1270,1270,caprifoglio;oasi,PO caprifoglio P NZI oasi,Capri;ognuno,Capri ognuno
1271,1271,faro;birichini;geni;re,faro birichini geni re,Geniali;birichini;re,Geniali birichini re
1272,1272,,,,
1273,1273,spia;vaso,spia LI vaso,Spia;vaselina,Spia vaselina
1274,1274,avi;star,C HI avi star R I,Chi;starri,Chi starri
1275,1275,,,,
1276,1276,Epernay (noto centro produttore di champagne in Francia);Numa;Arius,B Epernay Numa N TR Arius,Bene;apporta,Bene apporta
1277,1277,grano;rana,SA grano ST rana,Sagra;nostrana,Sagra nostrana
1278,1278,sarda;regina,VER sarda BE regina,Versa;di;regine,Versa di regine
1279,1279,buco;cavi;liana,buco L I cavi R G I liana,Bucato;gigantesco,Bucato gigantesco
1280,1280,zenith;pino,ON zenith pino TTA,Zen;pino,Zenpino
1281,1281,vele;idra;dischi,NO vele GG idra dischi AN E,Nove;idra;dischi,Nove idra dischi
1282,1282,Don;cossa;nerbo;rodomonte,Don C cossa N nerbo R rodomonte,Donchisciotte;nerboruto,Donchisciotte nerboruto
1283,1283,tasto;carico;data,DA tasto RI carico R data,Data;tascabile;caricatura,Data tascabile caricatura
1284,1284,Apis;Mina;Grazia,U N Apis C Mina M AN Grazia,Una;cantante;manigrassie,Una cantante manigrassie
1285,1285,,,,
1286,1286,travi;gallo;tana,T travi gallo N tana T I,Tra;vi;tana,Triviana
1287,1287,pesce;catene;scheletri,P pesce R E catene G scheletri,Pesce;re;scheletri,Pesce re scheletri
1288,1288,bomba;segna;colletti;capannoni;porte,UN bomba S segna colletti capannoni porte T A,Sub;segna;porte;capannoni,Sub segna porte capannoni
1289,1289,pitt;retro;shortlist,pitt O retro M BO shortlist,Pittore;retrobo,Pittore retrobo
1290,1290,baci;volumi,GI O baci volumi V E,Giovane;baci;vele,Giovane baci vele
1291,1291,,,,
1292,1292,pompa;poeti,F pompa LO poeti,Pompa;poetica,Pompa poetica
1293,1293,,,,
1294,1294,maniero;ettari,maniero S O F ettari,Manieroso;etti,Manieroso etti
1295,1295,in;in,in TRI cat in DI,In;dini,Indini
1296,1296,ninfea;rana;triplice,P ninfea rana R DI triplice,Prana;triplici,Prana triplici
1297,1297,prato;volo;stagno,P prato volo C A stagno,Pr;ato;volo,Prato volo
1298,1298,bolle;fauno;aureole,TA bolle I fauno T aureole,Tabelle;il;teologale,Tabelle il teologale
1299,1299,becchino;serbatoio,ME becchino S serbatoio,Mezzo;sbarco,Mezzo sbarco
1300,1300,ninfe;era,NO IO ninfe T era,Ninfet;eroina,Ninfet eroina
1301,1301,Diana;ami,D Diana S ami,Di;ana;S;ami,Dian'ami
1302,1302,edera;danza;tampa,CHI edera LFI danza TO tampa,Chi;l';tampadanza,Chi l' tampadanza
1303,1303,agave;D'Abo;tela,P agave D'Abo N tela UTA,Pa;labutta;nel,Pa labutta nel
1304,1304,ortiche;lessi;bische,O R ortiche O F lessi B bische,Ortiche;lessibili,Ortiche lessibili
1305,1305,,,,
1306,1306,stella;toccata;r;tucano;caccia,SP stella toccata RZ r TT tucano C caccia T A,Stellare;tucanacci;razza,Stellare tucanacci razza
1307,1307,lord;cross;barbuto,lord IO S cross PI barbuto,Lordcross;iobarbuto,Lordcross iobarbuto
1308,1308,eroe;colpe;capelli,eroe O colpe C capelli CO,Eroe;colpevoli,Eroe colpevoli
1309,1309,versi;nidi;guasti,IN versi O nidi guasti A,Insonnia;di;anguilla,Insonnia di anguilla
1310,1310,Verona;stecchetto;ante,PO Verona stecchetto BET L ante,Veronese;Veronese;a;letteratura,Veronese a letteratura
1311,1311,,,,
1312,1312,capi;topi;volpi;latta,capi T AN topi V volpi DA LL latta TTA,Capi;tan;volpi;da;lattata,Capi tan volpi da lattata
1313,1313,buco;cavi;sordino,buco L I cavi S sordino,Bucoli;sordi,Bucoli sordi
1314,1314,ape;le api;le api;accusativo,C ape le api CL le api accusativo,Capace;di leapi,Capace di leapi
1315,1315,,,,
1316,1316,pentola;noci,PA pentola NN noci,Pentola;nocciola,Pentola nocciola
1317,1317,pino;tosa,PL pino N tosa,Pino;notosamente,Pino notosamente
1318,1318,titolo,titolo ELL,Titolo;ellissi,Titolo ellissi
1319,1319,papi;guida;scuole,papi R O L guida L scuole,papillesimo;guidaletto,papillesimo guidaletto
1320,1320,,,,
1321,1321,banchiere;seta,banchiere IS seta TI,Banchiera;seta,Banchiera seta
1322,1322,radura,GA radura,Gara;dura,Gara dura
1323,1323,zeta;miami;are,zeta DE miami L IT are,Zeta;miamiare,Zeta miamiare
1324,1324,Pendolo;Shakespeare,A Pendolo M Shakespeare,Apolline;shakespeariane,Apolline shakespeariane
1325,1325,,,,
1326,1326,succulenta;vate;esca,V succulenta DO vate D esca,Vespa;vittoriosa;de,Vespa vittoriosa de
1327,1327,interista;schierati,interista schierati G I A,Interista;schierati,Interista schierati
1328,1328,crudo;ghiaccio;mari;tristi,P crudo RI ghiaccio A mari tristi A L,Crudo;tristi;ghiaccio;mari,Crudo tristi ghiaccio mari
1329,1329,boso;piccolo;pesce;lord,P boso piccolo IN pesce lord O,Pesce;piccolo;lordo,Pesce piccolo lordo
1330,1330,viaggiatori;zio;uncle;sesto,G viaggiatori zio uncle IS sesto NE,Gviaggiatori;zio;sestone,Gviaggiatori zio sestone
1331,1331,fatica;gutta;dita;panettone,fatica RA P gutta TI M dita DI panettone,Faticar;tuttavia;dimenticanime,Faticar tuttavia dimenticanime
1332,1332,la;elite;lineamenti,A la elite N lineamenti,Al;lineamenti elite,Al lineamenti elite
1333,1333,manovella;pinze,PRI manovella E pinze,Prima;elettrica;manovella,Prima elettrica manovella
1334,1334,orme;di;lancio;arieti,EN orme di lancio arieti COLO,Eno;meridionale;lanciatore,Eno meridionale lanciatore
1335,1335,papaver;nano;osea,P papaver N nano osea RI,Pap;a;osea,Pap a osea
1336,1336,bachi;asso,TUR bachi asso SA,Turbina;asfissia,Turbina asfissia
1337,1337,giugno;Callas;Goti;Euterpe,S giugno Callas NU Nil NT Goti SP Euterpe,Sogno;a;a;Nil;Sogna,Sogno a a Nil sogna
1338,1338,,,,
1339,1339,est;corde;pasta,D est corde RP pasta TA,Destro;pastore,Destro pastore
1340,1340,sigarette;siero;vaccini;lessi,TI sigarette N siero vaccini F lessi VI,Tinsi;vaccinilessi;E;vaccinilessi,Tinsi vaccinilessi E vaccinilessi
1341,1341,parete;radura,ZAP parete R radura,Zappare;la;rada,Zappare la rada
1342,1342,,,,
1343,1343,federa;limone,federa FF limone SI,Fede;limonosa,Fede limonosa
1344,1344,,,,
1345,1345,mister;oea;in,mister I oea F in E,Misterioso;inedito,Misterioso inedito
1346,1346,,,,
1347,1347,macellai;sciatori,TO macellai sciatori A,Macellai;sciatori,Macellai sciatori
1348,1348,,,,
1349,1349,,,,
1350,1350,dia;giorno;sesto,EN dia giorno S sesto,Endiastolo;sessodì,Endiastolo sessodì
1351,1351,ghiottoni;striatura;revisionisti,GR ghiottoni S A striatura E revisionisti,Ghiottoni;striatura;revisionisti,Ghiottoni striatura revisionisti
1352,1352,punti;doc;polare,P punti doc polare N O,Polare;Doc,Polare Doc
1353,1353,grano;rana,NE grano B rana,Negrano;brana,Negrano brana
1354,1354,,,,
1355,1355,Isabella;pollice,ALB Isabella RI pollice,Albi;pollici,Albi pollici
1356,1356,anatra;tori;carri;lana;pini,GI anatra tori O R carri lana SU pini ORE,GInocchio;ritorico;a;carri;pini,GInocchio ritorico a carri pini
1357,1357,passa;del;piano;bachi;pinze,passa C del piano I bachi N E pinze,Passacani;di;bachi;pinzette,Passacani di bachi pinzette
1358,1358,,,,
1359,1359,danzatori;testi;asso,B RE danzatori T I testi asso SO,Breve;testi;assonanza,Breve testi assonanza
1360,1360,stelle;menhir;nanetti,CA stelle LL menhir nanetti A,Castelle;men;naneschi,Castelle men naneschi
1361,1361,,,,
1362,1362,banali;lanci;soci;fiora,S banali lanci soci F fiora,Sbiancanti;fiori,Sbiancanti fiori
1363,1363,pinna;osteri,pinna S C osteri,Pinna;scoiattolari,Pinna scoiattolari
1364,1364,pance;riso;sette;chiavi;e;asso,pance R I riso SO sette STA chiavi e asso GA,Pance;riso;sette;sette;chiavi;e,Pance riso sette sette chiavi e
1365,1365,diogene;lenzuola;gioielli,STU diogene R I lenzuola N gioielli,Studi;ologeni;len;Studi,Studi ologeni len Studi
1366,1366,,,,
1367,1367,pino;nero;tango,P pino N I nero T I tango,Pinot;nero,Pinot nero
1368,1368,baccalà;verso,EVI baccalà verso RE,Baccalà;verso,Baccalà verso
