,idx,word_guesses,first_pass,solution_words,solution
1520,1520,uni;operosa;urla,uni A C operosa B urla,Una;coperta;burla,Una coperta burla
1521,1521,coda;stro;sì,BOS coda BE stro S sì,Bosco;d;abete;stros,Bosco d'abete stros
1522,1522,onda;maiali;mento;Lodi,N onda R maiali mento AL Lodi O,Non;dar;mai;alimento;all';odio,Non dar mai alimento all'odio
1523,1523,rosa;isotta;spiaggia,rosa isotta spiaggia,Rosa;Iosa,Rosa Iosa
1524,1524,lessi;nei;mirò;panorama,RIF lessi O nei N mirò I panorama,Riflessioni;miropanorama,Riflessioni miropanorama
1525,1525,nani;sani;avi;vetri;mente,U nani sani G I avi vetri ST E mente,Un;ansia;girava;tre;stentemente,Un'ansia girava tre stentemente
1526,1526,vallo;olio;stelline;lira,CON vallo V olio stelline L lira N,Convallazione;stelline;dell,Convallazione stelline dell'Iran
1527,1527,arcate;asso;renato,F arcate asso S F renato,Far;cassate;sfrenate,Far cassate sfrenate
1528,1528,cena;pitt;esca,S cena pitt O R esca,Scene;pittoresche,Scene pittoresche
1529,1529,osa;vile,P osa SER vile,Posa;servile,Posa servile
1530,1530,lessi;redo;ali,C lessi D redo GIT ali,Clessidre;digitali,Clessidre digitali
1531,1531,arabi;palla,A M arabi S palla,Amara;bispalla,Amara bispalla
1532,1532,gregario;zero;ci;sociologo,gregario S zero ci F sociologo,Gregario;sfiduciato,Gregario sfiduciato
1533,1533,arco;neri;orchi,B arco neri M orchi A TO,Baroni;morchegiato,Baroni morchegiato
1534,1534,sos;trani;si,CA sos trani S si MO,Caso;stranissimo,Caso stranissimo
1535,1535,re;schiera,re NE schiera T TE,Rene;schierate,Rene schierate
1536,1536,gancio;oche;destra;bruno;perla;accia,gancio FIL oche A D destra S bruno N I perla C accia,La;filosofia;del;destrano;brunica;per;la;caccia,La filosofia del destrano brunica per la caccia
1537,1537,oste;giostra;quercia,P oste G giostra C quercia,Posteggio;stracarco,Posteggio stracarco
1538,1538,gallo;nero;segno,gallo nero VE segno TO,Gallone;rosegnato,Gallone rosegnato
1539,1539,sta;scacchi;orate;nate,sta M scacchi orate S T I nate,Stampe;scorrette;stancanti,Stampe scorrette stancanti
1540,1540,ode;lepre;mura;hop,L ode VO lepre mura F I L I hop,Lodevole;premura;filihop,Lodevole premura filihop
1541,1541,Pitt;rana,Pitt U rana IF,Pittura;naif,Pittura naif
1542,1542,onda;saba;carol,F onda saba R carol A,Fonda;sabaracca,Fonda sabaracca
1543,1543,coppia;api;gere;perle;nipote,S coppia R api AN gere perle MO nipote NE,Scoppiar;e;appianger;per;l;emozione,Scoppiare appianger per l'emozione
1544,1544,Risi;Lea;tacco,Risi B I Lea T tacco,Risibile;attacco,Risibile attacco
1545,1545,otto;eva;mosca;sarda,CA otto NQU eva NI mosca N sarda,Capo;di;quelli;nati;con;la mosca,Capo di quelli nati con la mosca
1546,1546,tra;aperto,tra PP OL aperto PI,Trappola;per;topi,Trappola per topi
1547,1547,rea;uncino;abiti,T rea NN uncino R M abiti,Tre;annunci;normali,Tre annunci normali
1548,1548,fido;oli,MI fido B oli,Mifido;boli,Mifido boli
1549,1549,vino;saba;rotta,RO vino saba N CA rotta,Rovinosa;bancarotta,Rovinosa bancarotta
1550,1550,spia;sciame;esili,spia Z Z sciame esili,Spizzes;sci;ame;e;sili,Spizzesci ame e sili
1551,1551,tappa;orzata,tappa F orzata,Tappa;forzata,Tappa forzata
1552,1552,ceco;gradi,ceco N gradi T I,Cento;grà;ditinti,Cento grà ditinti
1553,1553,orchi;matassa;cloche,T orchi A matassa S cloche,Torchiama;tassasche,Torchiama tassasche
1554,1554,lazio;lidi;vari,RI lazio V O lidi vari,Rivalutazioni;divari,Rivalutazioni divari
1555,1555,atessa;etti;sol;nat,CL atessa N etti S sol nat O,Clatessanetti;solnato,Clatessanetti solnato
1556,1556,soggetti;postino,soggetti T AR postino TI,Soggetti;tarta;riti,Soggetti tarta riti
1557,1557,sterzo;geni,RA sterzo geni T O,Ras;terzogenito,Ras terzogenito
1558,1558,triste;nate,CO triste RDI nate,Coti;stridinate,Coti stridinate
1559,1559,roma;ovale,PIG roma N ovale,Pigro;manovale,Pigro manovale
1560,1560,beveri;panza,beveri N T panza S TO,Beverinto;pasto,Beverinto pasto
1561,1561,ambate;arpa;aloni,C ambate arpa N T aloni,Cambate;arpantoni,Cambate arpantoni
1562,1562,sarda;dice;fante;oli,U sarda dice N O fante G N oli,Usar;dadi;confanno,Usar dadi confanno
1563,1563,file;ente;dì,file M ente dì ALE,File;mentedìALE,File mentedìALE
1564,1564,ini;some;etto,G ini ZI O some R etto,Ginzioso;merettore,Ginzioso merettore
1565,1565,ermo;salice;tosta;regista,ermo T salice V U tosta S E regista,Ermotasali;cevutost;asergis,Ermotasali cevutost asergis
1566,1566,lessi;avo;cero,C lessi DR avo cero SA,Clessidra;vocerossa,Clessidra vocerossa
1567,1567,foro;schiaffi,TA foro LO S schiaffi,Tafà;roloschiaf,Tafà roloschiaf
1568,1568,acino;ontano;olmo,B acino M ontano C olmo,Bacino;montano;colmo,Bacino montano colmo
1569,1569,castello;ostile,castello S ostile,Castellos;tile,Castellos tile
1570,1570,oggi;volpe;radice,J oggi N volpe radice NA,Jogging;nel;vol;pe;radi,Jogging nel 'vol pe radi
1571,1571,api;pinna;schiava,L api NU pinna schiava TA,La;pin;na;schiavitù,La pin - na schiavitù
1572,1572,Bach;essi,BOM Bach ES essi,Bomba;che;esplode,Bomba che esplode
1573,1573,fa;sesto;pizzo;acqua,fa sesto pizzo VI acqua TA,Fase;storica;pizzicavita,Fase storica pizzicavita
1574,1574,su;eroina;ile,su O C eroina B ile,Suocero;inabile,Suocero inabile
1575,1575,piaghe;ovali;ovale,piaghe M P I ovali D ovale,L';impiego;valido;vale,L'impiego valido vale
1576,1576,idea;tallami;poppanti;orniello,idea DE tallami LI T A poppanti LI V orniello,I;dealitali;tappanti;li;vorniel,I' dealitali tappanti li vorniel
1577,1577,dio;robin;ario,dio robin ario,Diobro;binario,Diobro binario
1578,1578,palla;rea;avi,S palla rea LL avi T A,Spalliera;alla;vita,Spalliera alla vita
1579,1579,asta;chioccia;ariano,asta GN chioccia MBI ariano,Astagna;chiombiano,Astagna chiombiano
1580,1580,rigo;aloni,VA rigo N F aloni,Vari;gonfaloni,Vari gonfaloni
1581,1581,orto;radice,T orto radice NA,To;rto;rad;ic;eNa,To rto' rad ic eNa
1582,1582,geni;mali;orate,geni T R I mali D O L orate,Genitrici;maldolenti,Genitrici maldolenti
1583,1583,ave;remo;di;elle;verona;zio,ave remo di elle verona zio,Avere;modi;di;elle;veronzi,Avere modi di elle veronzi
1584,1584,da;fes;arpa;aloni,da fes I O N arpa N T aloni,Dafessionata;pantaloni,Dafessionata pantaloni
1585,1585,rovo;salice,STU rovo salice ALE,Sturovos;alicale,Sturovos alicale
1586,1586,becco;vari;arsi,S becco vari N T arsi A T O,Sbeccov;ariantarsi,Sbeccov ariantarsi
1587,1587,phon;apribocca;ali,phon D I apribocca T ali,Phon;d;aria;battali,Phon d'aria battali
1588,1588,vari;ceri;nata,vari ceri S A nata,Varice;risanata,Varice risanata
1589,1589,unti;pino;asti;uovo;et,unti PO C pino asti N uovo DI M et,Un;tipo;con;astuzioni;ovvie;di;mente,Un tipo con astuzioni ovvie di mente
1590,1590,corta;oli;tic;nel;vena,AC corta P oli tic A nel D U vena LE,Accorta;politica;nel duvenale,Accorta politica nel duvenale
1591,1591,fa;divaricatore;ali,P fa SI divaricatore T ali,Pasificate;toriali,Pasificate toriali
1592,1592,in;dispensa;bi;agrumi;ti,in dispensa bi agrumi ti,Indispensabili;agrumi,Indispensabili agrumi
1593,1593,anelli;rana;menti,A anelli VI rana D I menti,Anel;livirano;di menti,Anel livirano di menti
1594,1594,ra;diana;ode,T ra TT diana M ode,Trattad;iana;mode,Trattad iana mode
1595,1595,ascia;bilico;stazioni,IN ascia bilico N T E stazioni,Inasciabilico;ntestazioni,Inasciabilico ntestazioni
1596,1596,estro;massi;issa,SI estro E massi N issa,Siesta;e;massinissa,Siesta e massinissa
1597,1597,dante;carri;limone,CA dante ROC carri NCI limone,Cade;antiroc;carri incili,Cade antiroc carri incili
1598,1598,verona;estate;leone,PO verona UFR estate R leone,Povero;naufrago;esterno,Povero naufrago esterno
1599,1599,est;lingotti;speranza;con;pisolo,R est Y lingotti MA speranza con pisolo,Resty lin;gottimaspera;nzaconpi,Resty lin gottimaspera nzaconpi
1600,1600,nonno;aiuto;unti,SFI nonno aiuto P unti NO,Sfinonna;iutopuno,Sfinonna iutopuno
1601,1601,diana;ami,F diana S ami,Fid;anza;s;amici,Fid anza s'amici
1602,1602,nassa;dante;buccia,U nassa ILI dante B buccia,Un;assa;ili;dantebuc,Un'assa ili dantebuc
1603,1603,mici;estro,C O mici estro T I,Comici;estrosi,Comici estrosi
1604,1604,VA;rose;vuoto;ti,VA LO rose T R I vuoto M ti,Valorose;trivi;vuotamti,Valorose trivi vuotamti
1605,1605,diana;nidi;rime,F diana G nidi L rime,Fid;anzi;nidil;le;rime,Fid anzi nidil le rime
1606,1606,tasto;manici,TES tasto R manici,Testa;storanici,Testa storanici
1607,1607,mine;tra;castori,mine S tra castori N T E,Ministre;scatenate,Ministre scatenate
1608,1608,avidi;di;more,S O avidi di more,Soavi;di;m;amore,Soavi di m'amore
1609,1609,agenda;aperto;are,MA agenda aperto C C are,Maga;enda;per;toccare,Maga enda per toccare
1610,1610,ceci;telefilm,ceci T telefilm,Cecitè;telefilmica,Cecitè telefilmica
1611,1611,esca;oca;tra;acini,TR esca oca N tra T acini,Tre;scaocchi;natrattenenti,Tre scaocchi natrattenenti
1612,1612,rosa;area;in;mente,rosa FF area in T A mente,Rosaffa;reintamente,Rosaffa reintamente
1613,1613,gancio;oca;tane,gancio F IL oca tane S E,La;filocane;segatene,La filocane segatene
1614,1614,dive;lava,C A dive L lava LLE,Cadivell;avall;elle,Cadivell avall elle
1615,1615,tacco;piede;se;porta,tacco piede I se AS porta T E,Taccheggiate;spassate,Taccheggiate spassate
1616,1616,aria;gallo;dio,aria P IN gallo STA dio,Ariapi;ngal;lostà,Ariapi ngal lostà
1617,1617,brembo;etti,MI brembo M etti,Mimbre;mbometti,Mimbre mbometti
1618,1618,orchi;dean;era,orchi dean era,Orchidea;nera,Orchidea nera
1619,1619,nane;corna,BA nane IN corna,Banane;in;corna,Banane in corna
1620,1620,agave;indole;acconto,V agave indole A MB acconto,Vaga;vendolea;mbaccon,Vaga vendolea mbaccon
1621,1621,eolo;tosta;nato,LE eolo L tosta GI O nato,Leolo;ltost;agionato,Leolo ltost agionato
1622,1622,cervi;querce,cervi S querce NA,Cervis;quercena,Cervis quercena
1623,1623,cacci;rebus,C cacci rebus U SO,Cacciare;bususo,Cacciare bususo
1624,1624,in;dì;riso,in TRI catino dì riso LTI,Intricati;nodi;risolti,Intricati nodi risolti
1625,1625,tra;diana;orme;intere,tra TT diana N orme intere SSE,Trattò;Dian;a;orme d;interessi,Trattò Dian a' orme d'interessi
1626,1626,malesi;tane;aiuola,malesi S tane L T aiuola,Male;si;sta;nel;tarlo,Male si sta nel tarlo
1627,1627,starne;lama;sarda,R E starne L lama N sarda,Resta;rnel;lamasarda,Resta rnel lamasarda
1628,1628,viso;anovella,U viso M anovella,Uvi;smano;vellata,Uvi smano vellata
1629,1629,baule;raso,M baule TU raso,Maturabule;raso,Maturabule raso
1630,1630,pere;rosa;are,S A pere rosa F F are,Sapere;rosaffare,Sapere rosaffare
1631,1631,anca;renato,C anca NSF renato,Cancan;sfrenato,Cancan sfrenato
1632,1632,porta;per;aranciata,porta R per F aranciata,Porta;rperfaranc,Porta rperfaranc
1633,1633,sarde;amate,sarde S Q U amate,Sarde;squamate,Sarde squamate
1634,1634,tedio;face,UN tedio face NTO,Un;tedio;fa;ce;ntone,Un tedio fa centone
1635,1635,caino;renato,caino P OD renato,Caino;podestà,Caino podestà
1636,1636,turni;onda,turni LL onda IT,Turnelli;di;ondi,Turnelli di ondi
1637,1637,papi;rane;rase,papi L L rane rase T A,Papillare;ne;rase;rata,Papillare ne rase rata
1638,1638,sciarada;opaco;anni,LA sciarada L opaco FF anni,Lasciar;ad;altri;gli;affanni,Lasciar ad altri gli affanni
1639,1639,inga;velloni,AR inga R velloni,Aringar;velloni,Aringar velloni
1640,1640,uncino;oboe,uncino FIL oboe MO,Un;filosofo;boemo,Un filosofo boemo
1641,1641,pan;aureole;ceri,pan T aureole L A ceri,Pantaureole;laceri,Pantaureole laceri
1642,1642,coppia;la;ermellini,S coppia L la R ermellini,Scoppi;alarmellini,Scoppi alarmellini
1643,1643,asso;dottore;e;si,P asso SI dottore T e N si,Passidotre;tensiometro,Passidotre tensiometro
1644,1644,re;vile;nidi;talia,B re vile Z IO nidi talia NO,Brevi;lezioni;d;italiano,Brevi lezioni d'italiano
1645,1645,reti;lotto;ovale;re;dicono,reti CO lotto GU ovale T re NE dicono,Reti;colotto;gua;le;tenere,Reti colotto gua le tenere
1646,1646,unte;nere;ponti;crati,unte R MI nere ponti C NO crati,Un;termine;repo';con;tracciano,Un termine repo' con tracciano
1647,1647,isola;zio;saba,S isola N zio saba IA,Isolanzio;saba,Isolanzio saba
1648,1648,incenso;blu;zio,F incenso blu zio NI,Fin;censurini,Fin censurini
1649,1649,tale;collana,N A tale collana V E,Natale;colla;neve,Natale colla neve
1650,1650,rosa;bocca;esca,P rosa bocca C C esca,Prosa;boccaccesca,Prosa boccaccesca
1651,1651,bocca;testa;dì,TRA bocca N testa dì O,Traboccante;stadio,Traboccante stadio
1652,1652,In;dispensa;lima;Renato,In dispensa BI lima N OV Renato,Indispensabili;manover;rato,Indispensabili manover rato
1653,1653,manovella,AR manovella,Arma;novella,Arma novella
1654,1654,esse;chini,A D esse S chini,Adesse;schinine,Adesse schinine
1655,1655,grano;netta,MA grano N netta,Magna;grannetta,Magna grannetta
1656,1656,rotti;miami,AVE rotti miami CI,"Ave,;rotti;mici","Ave, rotti mici"
1657,1657,raggio;osa;mura,CO raggio S osa mura I,Coraggiosa;murasia,Coraggiosa murasia
1658,1658,do;ares;voti;risi,do N ares IN voti S O R risi,Donare;sinvoti;sorrisi,Donare sinvoti sorrisi
1659,1659,urto;miami,urto TI miami CI,Urtoti;mici,Urtoti mici
1660,1660,Chieti;ovale;ioni;tea;iuta,Chieti M ID ovale GG ioni N tea iuta TO,Chi;è;midogg;io;nintegrato;iutato,Chi è midogg io nintegrato iutato
1661,1661,occhi;dì;suore;rado,B L occhi dì suore T rado,Blocchi;di;suore;trad,Blocchi di suore trad
1662,1662,VA;nidi;dottore;ali,GIO VA nidi P E N dottore T ali,Giovani;dipendenti;dottori,Giovani dipendenti dottori
1663,1663,re;mura;re,P re mura D I F a re,Premura;di;fare,Premura di fare
1664,1664,attiva;condotta,C attiva condotta,Cattiva;condotta,Cattiva condotta
1665,1665,sos;rambo,CA sos T rambo,Caso;stramba,Caso stramba
1666,1666,Ario;saldo,Ario saldo,Arios;aldo,Arios aldo
1667,1667,ossi;rocca;mani,T ossi CO rocca I NO mani,Tossicoroca;inomani,Tossicoroca inomani
1668,1668,azzurro;asol,azzurro F asol R A,Azzurro;f;asolara,Azzurro fasolara
1669,1669,rombo;api;rado,B rombo M api ET rado,Brombomapia;etrado;(non utilizzato),Brombomapia etrado
1670,1670,starlet;lì;venatura,O starlet L lì U venatura,Ostarlo;lì u';ventura,Ostarlo lì u' ventura
1671,1671,capoverso;che;giochi;anno,capoverso che G giochi anno SO,Capoverso;giochioso,Capoverso giochioso
1672,1672,corte;arma;sarde,AR corte D arma N sarde,Arcorte;darmanse,Arcorte darmanse
1673,1673,ani;frazioni;Pitt,M ani frazioni Pitt ETO,Manifra;zi;onipitte,Manifra zi onipitte
1674,1674,alici;scampo;perle,U alici LM scampo perle GNO,Uali;cis;campero;le;gnomio,Uali cis campero le gnomio
1675,1675,forte;capo;dai,forte NI DI capo R dai,Fortini;di;capordai,Fortini di capordai
1676,1676,uva,V uva ON,Vuva;onor;di;patria,Vuva onor di patria
1677,1677,tesoro;per;miss;lì,TUT tesoro per miss lì,Tutore;permissili,Tutore permissili
1678,1678,dotto;elsa;ale,PRO dotto M elsa C ale,Prodotto;malsecco,Prodotto malsecco
1679,1679,lario;con;gru,SA lario con gru O,Salario;congruo,Salario congruo
1680,1680,asso;fauni;ra,SP asso fauni T E ra,Spassosa;faunitera,Spassosa faunitera
1681,1681,tori;bocca;esca,S tori A bocca CC esca,Storia;boccaccesca,Storia boccaccesca
1682,1682,messa;ossa;lardo;aloni;coni;faccia,messa D ossa R lardo N T aloni coni L R IS faccia,Messadoss;arlardon't;alo;ni;conlrisa,Messadoss arlardon't alo ni conlrisa
1683,1683,idra;tale,RA idra ZZI tale,Raid;razziale,Raid razziale
1684,1684,avo;postino;tetti,avo M postino N P RO tetti,Avompostino;non;protetti,Avompostino non protetti
1685,1685,magi;ultime;ali,IM magi NIM ultime DI ali,Immagini;multimediali,Immagini multimediali
1686,1686,uri;fauni;era,C uri O fauni T era,Curiosi;faunetti,Curiosi faunetti
1687,1687,di;vate;geni,di vate LE geni C A,Diva;telegonica,Diva telegonica
1688,1688,papi;onda;era,papi L L onda S era,Papillon;da;sera,Papillon da sera
1689,1689,intere;felici;manovella,intere S felici S S I manovella,Interessifelicissi;mamente,Interessifelicissimamente
1690,1690,dente;acre;leda;ame;opunzia;erta,STU dente S acre A leda L ame N opunzia P erta,"Studente sa;credale;amen,;opun;ziaper","Studente sa credale amen, opun ziaper"
1691,1691,caschi;VA,B U caschi VA T A,Buca;schivata,Buca schivata
1692,1692,epigrafi;dì;orcio;mina,P epigrafi dì orcio mina LI,Pepigrafi;diorcio,Pepigrafi diorcio
1693,1693,posta;reno;abili,posta NP reno T abili,Posta;non;recapitabili,Posta non recapitabili
1694,1694,alte;lenzuola;decibel,alte R lenzuola L E decibel O,Alterni;le;decibelo,Alterni le decibelo
1695,1695,suola;intere;santino;zio,IM suola RE intere S santino zio NI,Immolare;reintegrazioni;sanzion,Immolare reintegrazioni sanzion
1696,1696,coppia;rea;re,S coppia rea RI DE re,Scoppiare;a;ridere,Scoppiare a ridere
1697,1697,aloe;gente,M aloe G gente,Malo;eggiante,Malo eggiante
1698,1698,tosta;rada;scure,BA tosta D U rada scure RE,Bastona;dura;da;scureria,Bastona dura da scureria
1699,1699,al;secchio;etti,AF al TI secchio NN etti,Affaticate;schienne,Affaticate schienne
1700,1700,radura;chiarore;ante,GA radura chiarore A NC ante,Gara;dura;a;chiancate,Gara dura a chiancate
1701,1701,note;credenza;bilia;mici,note credenza bilia mici,Note credenziali;mici,Note credenziali mici
1702,1702,verso;temere;amico;lessi,DO verso S temere S amico MP lessi,Dover;sostenere;samic;hevolmente,Dover sostenere samic hevolmente
1703,1703,aloe;nere;iati,V aloe nere G iati CA,Vale;neregi;atica,Vale neregiatica
1704,1704,rana;giochi;asso,ING rana G giochi asso SO,Ingranaggios;sochevoli,Ingranaggi giochevoli
1705,1705,dei;idra;pelli,dei R OS idra P pelli,Deirosp;idrapelli,Deirosp idrapelli
1706,1706,bilico;oratore;tiara,MO bilico M oratore tiara TE,Mobile;corazzate;a;tiro,Mobile corazzate a tiro
1707,1707,sir;sale;era,sir IO sale TT era,Siriosale;tettera,Siriosale tettera
1708,1708,magri;cassetta,magri cassetta,Magrica;ssett;ata,Magrica ssett ata
1709,1709,Serio;ics;tori,Serio ics A tori,Seri;osicatori,Seri osicatori
1710,1710,arti;lario;etti,P arti CO lario G G etti,Particolari;oggetti,Particolari oggetti
1711,1711,stole;genio;nutrie,PA stole GG genio nutrie N TE,Pasto;leggero;e;nutriente,Pasto leggero e nutriente
1712,1712,pesca;orata;sella;luccio,COP pesca orata sella TE MA luccio,Coppa;escorata;sellatura;maluccio,Coppa escorata sellatura maluccio
1713,1713,bachi;radi;valigie;coro,AL bachi A radi valigie S coro SSI,Albaciaradi;va;ligie;scoro,"""Albaciaradi"" va ligie scoro"
1714,1714,alari;orzata,S C alari NF orzata,Scala;rinforzata,Scala rinforzata
1715,1715,verri;vite;si;PI;randello,L verri vite si PI randello,Le;verri;vitesì;pi;randellone,Le verri vitesì pi randellone
1716,1716,coppia;gattini,S coppia T O gattini,Scoppi;attoniti,Scoppi attoniti
1717,1717,lesa;tosta;ode;eco,lesa T tosta I ode LL eco SE,L';estati;calde;llose;cose,L'estati calde llose cose
1718,1718,fonti;aperto;gara,fonti N aperto A gara TA,Fontina;per;toga;ragazzata,Fontina per toga ragazzata
1719,1719,van;da;nutrie,V I van da nutrie N TE,Vivanda;nutriente,Vivanda nutriente
1720,1720,papi;ripetizione,RI papi ET ripetizione,Ripa;petizione,Ripa petizione
1721,1721,super;stone;amo;esca,super stone E S amo R esca,Superst;izione;smoresca,Superst izione smoresca
1722,1722,ave;abat-jour;mura,ave R T abat-jour P RE mura,Aver;tappa;remura,Aver tappa remura
1723,1723,porta;fragola,porta F fragola,Porta;fragola,Porta fragola
1724,1724,ghirlande;osti,ghirlande L L osti C K,Ghiri;lande;stock,Ghiri lande stock
1725,1725,Pitt;giunco;Ming,Pitt U giunco M Ming A,Pittura;giumminga,Pittura giumminga
1726,1726,avidi;stie;voga;micini,GR avidi SSE stie voga O micini,Gravi;dissesti;vogamicini,Gravi dissesti vogamicini
1727,1727,Verdi;Rossi;gialla,VI Verdi G Rossi gialla FF,Viver;di;gossip;giova,Viver di gossip giova
1728,1728,oca;re;risi,GI oca re A risi KO,Giocare;a;risiko,Giocare a risiko
1729,1729,idra;icona,idra UL icona NO,Idraulico;nano,Idraulico nano
1730,1730,stecca;toro;busto,stecca toro busto,Steccato;robusto,Steccato robusto
1731,1731,pera;ree;tomas;covo;erie,O pera TO ree tomas GI covo L erie,Operatore;tomascovo;lerieetico,Operatore tomascovo lerieetico
1732,1732,Asti;io;sos,F Asti D io sos PAM,Fastidiosa;spam,Fastidiosa spam
1733,1733,ontario;chiavi,M ontario N OS chiavi,Montan;oschiavismo,Montan oschiavismo
1734,1734,oca;lem;cicca,L oca lem AN cicca TO,Locale;mancicato,Locale mancicato
1735,1735,stella;nidi;rado,L stella nidi P I ET rado,L'stella;ni;dipiet;rado,L'stella ni dipiet rado
1736,1736,Saba;ode;Villaggio,IL Saba T ode L Villaggio,Il;sabato;del;villaggio,Il sabato del villaggio
1737,1737,arco;palla;corsia;anonimi;amo;marci,M arco RE palla C corsia R anonimi RO amo marci O,Marconi;palla;corsara;anonimaro;a;momarcioo,"Marconi, palla corsara, anonimaro a momarcioo"
1738,1738,ante;cometa;pisolo,GIG ante S cometa NO pisolo,Gigantesco;metapisolo,Gigantesco metapisolo
1739,1739,re;dottore;nati,IR re dottore FA nati C O,Irredottore fa;naticoco,Irredottore fa naticoco
1740,1740,per;rebus,per TU rebus U SO,Perturba;reuso,Perturba reuso
1741,1741,catino;eco;mici,MER catino N eco N O mici,Mercati;non;economici,Mercati non economici
1742,1742,erie;dinari,VOL erie R dinari,Volerie r;dinari,Volerie r dinari
1743,1743,ferma;storto;vitelli,AF ferma storto vitelli ERI,Affermare;stortiveri,Affermare stortiveri
1744,1744,satiri;astro,satiri C astro FA,Satirica;strofa,Satirica strofa
1745,1745,erie;fini,VOL erie fini O,Volerie fi;norio,Volerie finorio
1746,1746,est;testo;arabi;palla,D est A testo arabi S palla NO,D';estate;sto;arabi;spallando,D'estate sto arabi spallando
1747,1747,agave;nera,M agave nera TA,Maga;venerata,Maga venerata
1748,1748,papi;onde;ode,papi L L onde M ode,Papillon;demode,Papillon demode
1749,1749,erma;zio;onda,AFF erma zio NE INF onda,Affermazione;infondata,Affermazione infondata
1750,1750,pinna;mora,VI pinna mora TI,Vip;innamorati,Vip innamorati
1751,1751,chiavi;sandro;ladro,S chiavi sandro ladro GA,Schiavi;sandi;ladri,Schiavi sandi ladri
1752,1752,lava;lesina;ai;oche;dispensa;ile,lava RO lesina ai CI oche EIN dispensa B ile,L';avaro;lesina;ciò ch;e in;dis;p;ensabile è il,L'avaro lesina ciò che indispensabile è il
1753,1753,tac;aperto;area;sano,tac D aperto RN area C A sano,Ta;cader;nàr;easca;n;osà,Ta cader nàr easca n osà
1754,1754,riso;antenne,MA riso V antenne,Mariv;antenneso,Mariv antenneso
1755,1755,mele;dante;ali,mele N dante N ali TA,Melensa;dantesca,Melensa dantesca
1756,1756,fibre;eco;lazio,fibre N T eco lazio N E,Fintecola;zionenne,Fintecola zionenne
1757,1757,mani;star;panze;lessi,mani FE star panze RP lessi TA,Manifestar;panzerlessi,Manifestar panzerlessi
1758,1758,ifo;atiri;idi;cosce,ifo S atiri P idi E S cosce S I,Ifosati;ripide;s;coscesi,Ifosati ripide s coscesi
1759,1759,perso;attiva,perso N A C attiva,Persona;cattiva,Persona cattiva
1760,1760,aperto;rare,S aperto LLE rare,Saper;tollerare,Saper tollerare
1761,1761,rana;alì,rana N TR alì,Rana;intralì,Rana intralì
1762,1762,torre;ermellini,U torre ermellini C I,Utore;e;rmellinci,Utore e rmellinci
1763,1763,ares;fili;vena,F ares C I fili vena L E,Fare;sci;fili;vena;le (spazi),Fare sci fili vena le
1764,1764,pinna;remo;ori,S pinna KE remo T ori,Spinnaker;e;motori,Spinnaker e motori
1765,1765,barra;gea;dotto,barra gea dotto,Barrage;a;doto,Barrage a doto
1766,1766,fa;volo;sesto;eco;aghi;tee;aghi,fa volo sesto RI eco N M aghi F A tee D R aghi,Favorisce;stone m;agh;ifat;eedr;a;ghismo,"Favorisce stone maghifat, eedr a ghismo"
1767,1767,apice;loto,FOL apice loto NE,Folle;apicene,Folle apicene
1768,1768,ave;latte;salice,ave RE latte salice NZA,Avere;l';attesa;licenza,Avere l'attesa licenza
1769,1769,rocca;mani,RO rocca mani NE,Rocca;a;romanine,Rocca a romanine
1770,1770,beveri;temi;mento,beveri N temi L I mento,Bevernite;miliante,Bevernite miliante
1771,1771,malesi;azioni,N O R malesi TU azioni,Normali;situazioni,Normali situazioni
1772,1772,spento;tese;re,S spento tese V E re,Spenteseve;retese,Spenteseve retese
1773,1773,grano;lista,SA grano TT lista,Sagra;nottista,Sagra nottista
1774,1774,LA;bosso;erie,LA V O bosso L erie,Lavoro;bossolerie,Lavoro bossolerie
1775,1775,sir;oche;rima;neve;lato,sir oche rima neve lato,Siroche;rim;aneve;lato,Siroche rim aneve lato
1776,1776,mesi;papavero;cane,RI mesi CU papavero S cane,Rime;sicure;papavers,Rime sicure - papavers
1777,1777,orata;ai;adamo,RI orata NT ai adamo LI,Riordin;taiada;molisani,Riordin taiada molisani
1778,1778,eroina;stra,eroina P U stra,Eroina;pura,Eroina pura
1779,1779,cava;lidi;risi,cava L lidi F risi A,Cavalli;di;Frisia,Cavalli di Frisia
1780,1780,onda;ocarina,BI onda NT ocarina,Bionda;nata;ocarina,Bionda nata ocarina
1781,1781,spento;rea;tri,S spento rea S tri I,Spentoreas;trisi,Spentoreas trisi
1782,1782,idra;teste,idra N teste S O,Idranté;steso,Idranté steso
1783,1783,stelline;re;tino,C A stelline L T re N tino,Castelli;nel;trentino,Castelli nel trentino
1784,1784,Ario;dati,M Ario S O L dati,Mario;soldati,Mario soldati
1785,1785,Wellington;Scola;Govi;tino,Wellington O RE Scola Govi C EN tino,"Wellington;ore, ;scolacene",Wellington ore scolacene
1786,1786,molo;dotto,PO molo dotto NE,Pomolo;d;ottone,Pomolo d'ottone
1787,1787,lava;olio;in;coppia,lava M olio M in AS coppia TA,La;vamo;limi;nasc;oppiata,La vamo limi nasc oppiata
1788,1788,avidi;ossa;tazza,N avidi G R ossa S tazza,Navi;di;grossa;stazza,Navi di grossa stazza
1789,1789,ami;diana;pannolini,ES ami N diana LU pannolini,Esamina;dilu;pannolini,Esamina dilu pannolini
