,idx,word_guesses,first_pass,solution_words,solution
886,886,Matera;saio;pero,Matera S saio O pero SO,Materassai;operoso,Materassai operoso
887,887,zia;silo;polli,VI zia silo A M polli,Viziasi;lampolli,Viziasi lampolli
888,888,ape;nane;osa,UN ape RSO nane RV osa,Una;persona;nervosa,Una persona nervosa
889,889,sta;per;recare,sta M per A recare,Stamer;area;care,Stamer area care
890,890,porta;icone;re;mago;ante,COM porta RS icone ST re mago L ante RIA,Comportarsi;con;estrema;golanteria,Comportarsi con estrema golanteria
891,891,pero;tane,OR pero N tane,Orpe;rontane,Orpe rontane
892,892,eredi;mani;ala,E SS eredi mani C ala RGA,Essere;di;manica;larga,Essere di manica larga
893,893,re;para;dama;giare,P re para R E dama N giare,Preparare;da;mangiare,Preparare da mangiare
894,894,la;nome;nodi;gente,la L UN nome nodi L I gente,L;alunno;meno;diligente,L'alunno meno diligente
895,895,tra;noci;larice,S tra noci C A larice,Strano;cicalarice,Strano cicalarice
896,896,trucco;ape;oli;Era,S trucco T ape T R oli F Era,Struccot;apriletrifera,Struccot apriletrifera
897,897,serti;pii;lenti,ES serti pii ND O lenti,Esser;tipi;indolenti,Esser tipi indolenti
898,898,ari;posta;moto;aria,U N ari S posta moto RI T aria,Una;risposta;motoriaria,Una risposta motoriaria
899,899,serve;re;con,ES serve re con DI,Esser;verecondi,Esser verecondi
900,900,rive;Siviglia;Chieti;Chio,rive LAR Siviglia C Chieti R Chio NI,Rivelarsi;giallacchi;e;turchioni,Rivelarsi giallacchi e turchioni
901,901,pari;ocra;tic,V I pari ST ocra tic O,Vip;aristocratico,Vip aristocratico
902,902,col;fango;lana,col fango lana,Colfa;ngolana,Colfa ngolana
903,903,asse;soda;oca;oro;mente,asse N soda T oca L oro S A mente,Assenso;dato;calorosamente,Assenso dato calorosamente
904,904,di;ore,E di P ore,Edipo;re,"""Edipo re"""
905,905,orme;vipera,EN orme vipera TO,Enorme;viperato,Enorme viperato
906,906,ala;ara,UN ala C UN ara RA,Una;lacuna;rara,Una lacuna rara
907,907,ottico;cernie,B ottico L cernie,Bottie;colcerne,Bottie colcerne
908,908,lepri;tappeto;cane,lepri M E tappeto S cane,Le;prime;tappe;toscane,Le prime tappe toscane
909,909,Inter;stadi;ferita,Inter V I stadi F ferita,Intervista;differita,Intervista differita
910,910,orari;mine,DI M orari mine SE,Dimora;riminese,Dimora riminese
911,911,orci;la;mi,CO L orci C la mi NO,Color;ciamino,Color ciamino
912,912,manesco;tese,U manesco N tese,Umane;scontese,Umane scontese
913,913,dingo;teli,RE dingo teli S A,Redingote;lisa,Redingote lisa
914,914,angelo;orate,FR angelo G orate,Frange;logorate,Frange logorate
915,915,Bacco;ente,PU Bacco GLI ente,Puba;cogliente,Puba cogliente
916,916,slide;latte,TE slide latte SA,Tesli;d;Ettesa,Tesli d'Ettesa
917,917,rade;anta,LO rade I F anta SMI,L;ora;dei;fantasmi,L'ora dei fantasmi
918,918,ambi;rei;cavolo;gora,C ambi A rei L cavolo gora TO,Cambiare;il;cavo;logorato,Cambiare il cavo logorato
919,919,ara;fari,F ara F fari,Far;affari,Far affari
920,920,pera;tori;pero,DIS pera tori C U pero,Disperato;ricupero,Disperato ricupero
921,921,don;ape;chierico,don N ape C chierico SA,Donna;pecherica,Donna pecherica
922,922,ara;piedi;retti,D ara M piedi retti VE,Dar;ampie;direttive,Dar ampie direttive
923,923,di;trattore;viso,di S trattore viso RE,Distratto;revisore,Distratto revisore
924,924,eco;rosone;zio,D eco rosone G O zio,Decoroso;negozio,Decoroso negozio
925,925,ambi;oche;pera;amo,B ambi N oche O pera amo DO,Bambino;che;opera;a;modo,Bambino che opera a modo
926,926,Eros;nato;redini,FI Eros E nato redini ZZA,Fiero;senatore;di;Nizza,Fiero senatore di Nizza
927,927,odi;tait;ali,P odi S tait ali ANO,Podista;italiano,Podista italiano
928,928,cubo;assi;ante,IN cubo assi L L ante,Incubo;assillante,Incubo assillante
929,929,arti;adipe;pero,P arti T adipe pero NI,Partita;di;peperoni,Partita di peperoni
930,930,ago;trita;lati,AR ago STA trita lati N A,Aragosta;trita;latina,Aragosta trita latina
931,931,Costa Rica;ape,AC Costa Rica N ape,Accostar;i;canape,Accostar i canape
932,932,Arc;redi,F Arc redi T O,Far;credito,Far credito
933,933,Vasco;retta,BRA Vasco LA retta,Brava;scolaretta,Brava scolaretta
934,934,conta;nove;celle,conta DI nove R celle S E,Contadino;vercellese,Contadino vercellese
935,935,fra;telai,fra telai C O,Frate;laico,Frate laico
936,936,gradino;erica,gradino M erica NO,Gradi;nordicano,Gradi nordicano
937,937,nidi;ari;posta,U nidi O T ari S posta,Un;idiota;risposta,Un'idiota risposta
938,938,celle;atomo;laccio,S celle R atomo NEL laccio,Scellerato;monellaccio,Scellerato monellaccio
939,939,avi;tana;Ural,C avi tana T Ural I,Cavità;naturali,Cavità naturali
940,940,prete;ode,prete SAM ode STA,Pretesa;modesta,Pretesa modesta
941,941,musi;capo;polare,musi capo polare,Musica;popolare,Musica popolare
942,942,re;vivi;Giacomo,B re vivi AG Giacomo,Brevi;viaggi;a;Como,Brevi viaggi a Como
943,943,unto;petti,unto U petti NT O,Un;toupet;tinto,Un toupet tinto
944,944,lama;liane,lama G liane R A,La;maglia;nera,La maglia nera
945,945,con;gru;menti,con gru N Z I A menti,Congrui;ziamamenti,Congrui ziamamenti
946,946,uncini;raggi,uncini CO raggi RO,Un;cinico;raggiro,Un cinico raggiro
947,947,peri;do;re;ante,peri O do S T re SS ante,Periodo;stressante,Periodo stressante
948,948,rea;mi;Cipro;tetti,T rea mi Cipro tetti V I,Tre;amici;protettivi,Tre amici protettivi
949,949,cam;riva,cam P riva TII,Campri;vaticii,Campri vaticii
950,950,Dante;aro;china,BA Dante M aro C china,Badante;marocchina,Badante marocchina
951,951,Ra;deserto;gale,G Ra N deserto R E gale,Grande;serto;regale,Grande serto regale
952,952,Aida;reo,R Aida E reo,Raida;eréo,Raida eréo
953,953,pere;tori;sposi;di;legge,pere N tori E DI sposi ZI O NI di legge,Perentorie;disposizioni;di;legge,Perentorie disposizioni di legge
954,954,fard;dio;petti,fard E dio S petti,Far;deiosi;petti,Far deiosi petti
955,955,pie;Atene,pie TR Atene RA,Pietra;tenera,Pietra tenera
956,956,con;su;leone;oca;coda;ali,con su leone T oca L coda TTU ali T A,Console;onotcalco;d;attualità,Console onotcalco d'attualità
957,957,carter;tori,MAR carter RI tori,Marcar;territori,Marcar territori
958,958,rada;ombra,ST rada SG ombra,Strada;sgombra,Strada sgombra
959,959,nave;asce;dente,NO nave R asce N dente,Nonà;vera;scendente,Nonà vera scendente
960,960,rea;zia;nidi;si,T rea N zia nidi M E S si,Tre;anziani;dimessi,Tre anziani dimessi
961,961,pediatri;iri;ali,C OL pediatri D iri V ali,Colpe;di;attriti;rivali,Colpe di attriti rivali
962,962,polla;lori;ratto;nota,polla IO lori T ratto DI G nota,Pollaiolo;ritratto;d;ignota,"Pollaiolo: ""ritratto d'ignota"""
963,963,mais;ras;re;alani;are,mais A ras E re N alani M are A,Mai;sarà;serena;l;anima;rea,Mai sarà serena l'anima rea
964,964,sedia;coli,CA sedia S coli,Case;di;Ascoli,Case di Ascoli
965,965,stan;chef;rasi;diamanti,stan chef rasi diamanti,Stanche;frasi;di;amanti,Stanche frasi di amanti
966,966,ascia;asola,L ascia T asola,Lasciata;sola,Lasciata sola
967,967,rea;rapa;rosa,C rea TU rapa U rosa,Creatura;paurosa,Creatura paurosa
968,968,Liri;sette,Liri I sette,Liri;isette,Liri isette
969,969,olente;rosa;piegata,V olente rosa IM piegata,Volenterosa;impiegata,Volenterosa impiegata
970,970,reo;pantere;amo,P reo C CU pantere CL amo,Preoccupante;reclamo,Preoccupante reclamo
971,971,Anna;Maria,C Anna FU Maria,Canna;fumaria,Canna fumaria
972,972,radici;forni,A radici forni A NO,Ara;dicorniano,Ara dicorniano
973,973,gru;piedi;ali,gru P piedi T O R I ali,Gruppi;editoriali,Gruppi editoriali
974,974,gin;are;barba;mento,AR gin are LI M barba RI mento,Arginare;l;imbarbarimento,Arginare l'imbarbarimento
975,975,avi;acido;nata;eco,L avi T acido nata NT eco SE,La;vita;ci;dona;tante;cose,La vita ci dona tante cose
976,976,metro;oli;ami;lane,metro P oli T A N ami lane SE,Metropolitana;milanese,Metropolitana milanese
977,977,ceri;posa,LU ceri posa NTE,Luce;riposante,Luce riposante
978,978,ora;redi;involto,ora T O redi S involto,Oratore;disinvolto,Oratore disinvolto
979,979,fili;stie;rea;latta,fili B U stie rea L latta CCO,Filibustiere;all;attacco,Filibustiere all'attacco
980,980,Tell;ava;la,Tell Y S ava la S,Telly;Savalas,Telly Savalas
981,981,Po;rema;china;riva,IM Po RTA rema C china riva RI,Importare;macchinari;vari,Importare macchinari vari
982,982,assale;Tevere;onde,assale E N Tevere C onde,Assa;lente;vereconde,Assa lente vereconde
983,983,mina;rema;are,ELI mina rema L W are,Eliminare;malware,Eliminare malware
984,984,Ischia;redi;arsi,R Ischia redi SO L arsi,Rischiare;d;isolarsi,Rischiare d'isolarsi
985,985,rive;rete;perla;dio,S C rive rete STI perla R A dio,Scrivere;testi;per;la;radio,Scrivere testi per la radio
986,986,peri;otri;lato,peri O D otri BO lato,Periodo;tribolato,Periodo tribolato
987,987,asso;mento;rio,asso R TI mento VA rio,Assortimento;vario,Assortimento vario
988,988,Atena;Era;azze,SC Atena T Era G azze,Scatenate;ragazze,Scatenate ragazze
989,989,viola;lepri;pio,IN viola BI lepri NCI pio,Inviolabile;principio,Inviolabile principio
990,990,cola;re;naso;mari;ante,VI N cola re U naso M mari L E V ante,Vincolare;una;somma;rilevante,Vincolare una somma rilevante
991,991,ambi;ori;rovo,ambi G U ori T rovo,Ambiguo;ritrovo,Ambiguo ritrovo
992,992,via;santi,A via N santi,Avia;nsanti,Avia nsanti
993,993,su;rema;ile,su O rema DR ile N E,Suore;madriline,Suore madriline
994,994,tare;ori;alte;nano;pia;ceri;idolo,tare C U ori S I alte R nano I pia ceri E idolo RI,Tar;ecouri;si;alternano;i;piaceri;e;i;dolori,Tar ecouri si alternano i piaceri e i dolori
995,995,etti;divi;Tell,F etti NA divi Tell O,Fettina;di;vitello,Fettina di vitello
996,996,rettili;menti,rettili NE A menti,Retti;lineamenti,Retti lineamenti
997,997,anta;corte;fate;merli;anno,T anta corte S I A fate merli N G anno,Tanta;cortesia;fa;temer;l;inganno,Tanta cortesia fa temer l'inganno
998,998,nona;bando;rema;lieto;avi,nona B bando NA rema lieto TT avi A,Non;abbandonare;mai;le;ottime;vie,Non abbandonare mai le ottime vie
999,999,orma;di;astro,F orma di S astro SA,Forma;disastrosa,Forma disastrosa
1000,1000,lago;costa;esca;api;radura,lago CC IA costa NT esca V AL api ET radura,La;goccia;costante;scaval;la;pietra;dura,La goccia costante scaval la pietra dura
1001,1001,tastiera;capre;su,DA tastiera RI capre su NTA,Data;stiera;ricaprusa,Data stiera ricaprusa
1002,1002,ari;buche;mais,C ari buche E M I mais,Caribu;che;emimais,Caribu che emimais
1003,1003,amo;radi;tondi,UN amo ST radi tondi T TE,Una;mostra;di;Tondite,Una mostra di Tondite
1004,1004,rada;teda,ST rada teda NDO,Strade;tedando,Strade tedando
1005,1005,tra;Diana;Ati,tra T T Diana L IC Ati,Trattdi;anali;caticati,Trattdi anali caticati
1006,1006,si;tema;dotto,si S tema R I dotto,Sistema;ridotto,Sistema ridotto
1007,1007,parti;tea;pinna;colo,parti tea pinna colo,Partite;a;pinnacolo,Partite a pinnacolo
1008,1008,atto;divi;amarilli;nato,PI atto divi TE L amarilli N nato,Piatto;di;vitelam;rillinnato,Piatto di vitelam rillinnato
1009,1009,la;nota;coni;ala,la nota coni N S ala TA,Lanotaco;nel;salatata,Lanotaco nel salatata
1010,1010,su;sardina,su A sardina NNI,Suasardi;nanni,Suasardi nanni
1011,1011,satiri;mine,C A satiri mine S I,Casati;riminesi,Casati riminesi
1012,1012,volano,RI volano,Rivol;anonimo,Rivol anonimo
1013,1013,gru;ori;colo,DI gru ori DI colo,Digruo;ridicolo,Digruo ridicolo
1014,1014,armi;olio,armi G olio RMI,Armigoli;or;mimi,Armigoli or mimi
1015,1015,lago;noci,I lago noci R,Ilagone;circonciso,Ilagone circonciso
1016,1016,cola;re;oro,S E cola re C A oro,Secolare;caoruno,Secolare caoruno
1017,1017,legge;aperto,legge R aperto SSE,Leggera;pertosse,Leggera pertosse
1018,1018,Rocca;ioni,IM Rocca S ioni,Imrocce;assioni,Imrocce assioni
1019,1019,nasi;ring;riva;li;lago,U nasi ring A P riva li lago,Una;siringa;priva;lago;naso,Una siringa priva lago'naso
1020,1020,re;dama;sarda,F re D dama N sarda,Fredda;mansarda,Fredda mansarda
1021,1021,signor;somale,signor I O somale,Signorioso;male,Signorioso male
1022,1022,ceri;onda,D I ceri AF onda,Diceria;fonda,Diceria fonda
1023,1023,spudorata;fetta,MO spudorata F feta,Mospu;dorataffeta,Mospu dorataffeta
1024,1024,re;cinesi;chilometri;dita,re P LI cinesi chilometri B A dita,Replica;inesichi;lometriba,Replica inesichi lometriba
1025,1025,treno;oliva,O treno NC oliva,Otren;non;coliva,Otren non coliva
1026,1026,su;dentista;Di,su A dentista N Di STI,Suadenti;stantisti,Suadenti stantisti
1027,1027,nata;re;rena;alto,U nata P re rena ICA alto UR,Una;tappe;renaiacal;to;Tour,Una tappe renaiacal to Tour
1028,1028,seri;col;medico;serio;nate,CA S seri col medico serio R D I nate,Casse;ricolme;di;cose;riordate,Casse ricolme di cose riordate
1029,1029,manna;bob;otre;tino,manna bob L otre N tino,Ma;nabolot;rentino,Ma nabolot rentino
1030,1030,vere;Pisans,A vere P RE Pisans,Avere;prepisans,Avere prepisans
1031,1031,sudan;esili;cieco;gole,sudan esili B I cieco N gole SI,Sudanesi;libici;e;congolesi,Sudanesi libici e congolesi
1032,1032,mici;ara;amaretto,A mici ZI ara FF amaretto,Amicizia;raffamare,Amicizia raffamare
1033,1033,Pitt;rasi;lista,Pitt U rasi M B O lista,Pittura;simbolista,Pittura simbolista
1034,1034,punti;in;va;li,S punti in NO: va T li,Spunti;innovativi,Spunti innovativi
1035,1035,con;attiva,con T attiva NI,Contatti;vani,Contatti vani
1036,1036,assi;Ande;tini,N assi CL Ande S tini,Nassi;Cl;Andestini,Nassi Cl Andestini
1037,1037,dente;pino;edile;nano,STU dente S pino AL edile G nano,Studentespi;noaledi;le;gnanano,Studentespi noaledi le gnanano
1038,1038,anta;casa;mina;zia,F anta STI casa mina L I zia,Fantastica;samina;lializia,Fantastica samina lializia
1039,1039,pollaio;nidi;gente,I pollaio nidi S E R gente,I;pollaio;ni;disergente,I pollaio ni disergente
1040,1040,netta;regeni;esca,SCE netta regeni C C esca,Scettare;geniccesca,Scettare geniccesca
1041,1041,rio;Sardi;agli,FU rio Sardi TT agli A,Furiosa;rittaglia,Furiosa rittaglia
1042,1042,lima;Esopo;asse;lino,C lima T Esopo IR asse lino SI,Clima;teso;poi;rasselinosi,Clima teso poi rasselinosi
1043,1043,lacca;Tampa;redi;ode,lacca DE Tampa LI TA redi M ode NA,L;accadenta;palitare;di;modena,L'accadenta palitare di modena
1044,1044,sacrosanto;mele;ali,P E sacrosanto R mele G ali,Pesarco;santo;rimali,Pesarco santo rimali
1045,1045,tori;Bachi,O RA tori Bachi A NI,Oratori;bachiani,Oratori bachiani
1046,1046,con;se;Piaggio,I con S se Piaggio,I;consensi;aggiog,I consensi aggiog
1047,1047,peri;come;catinella,peri OD I come R catinella,Periodico;mercatine,Periodico mercatine
1048,1048,reo;est;aperto;dadi,AE reo CH est aperto C dadi R RA,Aereo;che;sta;per;otterra;diritti,Aereo che sta per otterra diritti
1049,1049,anta;negri;divi,P anta L O negri divi A RO,Pantalone;grigio;viaro,Pantalone grigio viaro
1050,1050,tris;essi;Ti,O tris essi Ti,Otri;sessitivi,Otri sessitivi
1051,1051,campana,campana TI,Campa;nati,Campa nati
1052,1052,nani;asiatici;Lare,U nani asiatici NGO Lare,Un;aniasi;atingolare,Un aniasi atingolare
1053,1053,pali;adriano;su;ritto,pali N adriano su S C ritto,Palinadria;nuscritto,Palinadria nuscritto
1054,1054,acero;rame;temi;Ra,P acero rame N temi S E Ra,Pace;rocamente;misera,Pace rocamente misera
1055,1055,brocca;posa;nidi;ago,CER brocca posa MP A G nidi SV ago,Cerbro;ccaposa;magnidi;sv;ago,Cerbro ccaposa magnidi svago
1056,1056,ali;divo;Erie;pedali,V ali divo L Erie S pedali E RI,Validi;volerieri;espedalieri,Validi volerieri espedalieri
1057,1057,raggio;oca;otri;buca;anche,CO raggio S oca P otri buca M anche S,Coraggioso;capo;tribù;camanches,Coraggioso capo tribù camanches
1058,1058,suini;scia;di;vite,T O suini scia di vite LLO,Tosuini;sciadi;vi;Tellino,Tosuini sciadi vi Tellino
1059,1059,conte;nero;more;anno;are;dotti;ori,conte nero A more S anno A M are I dotti T ori,Con;tenero;amore;sanno;amare;i;dottori,Con tenero amore sanno amare i dottori
1060,1060,Ero;anfibia,N Ero SS anfibia,Nero;sannfibia,Nero sannfibia
1061,1061,corto;non;netta,AC corto non netta,Accorto;nonnetta,Accorto nonnetta
1062,1062,sasso;etto;onda,sasso P etto F onda TO,Sassopet;tofondo,Sassopet tofondo
1063,1063,sarde;testa;lima;re,U sarde testa BI lima NI E re,Usar;detestabili;maniere,Usar detestabili maniere
1064,1064,Lodi;ante,PO Lodi VI G ante,Polodi;vigante,Polodi vigante
1065,1065,pelli;scuri;onde;lessi;ossi,CA pelli scuri C onde IR IF lessi R ossi,Capelli;scuri;con;dei;riflessi;rossi,Capelli scuri con dei riflessi rossi
1066,1066,al;topo;lacci,al topo S O lacci,Alto;posolacci,Alto posolacci
1067,1067,dive;astri,P A dive R astri,Padivera;striato,Padivera striato
1068,1068,baia;ancora;via,RO baia N ancora S via TE,Robai;anac;orasvi;atestate,Robai anac orasvi atestate
1069,1069,ratto;arpa;alone,ratto P P arpa N T alone,Rattoppar;pantalone,Rattoppar pantalone
1070,1070,colletti,colletti R A,Colle;tira,Colle tira
1071,1071,pioggia;avi;rosa,S pioggia T avi GO rosa,Spioggiata;vigorosa,Spioggiata vigorosa
1072,1072,con;auto;verde,con C auto verde FF,Concauto;verdef,Concauto verdef
1073,1073,arca;odi;altri,M arca T odi V altri,Marcato;divalti,Marcato divalti
1074,1074,asta;coperte;are,B asta PO coperte DI are,Basta;poco;per;tediare,Basta poco per tediare
1075,1075,zie;dei;risi,A zie N dei NC risi,Aziende;in;crisi,Aziende in crisi
1076,1076,lame;tela;amaretto;ulna;cere,lame N tela S M amaretto S ulna S cere,Lamentela;smamaret;Tosu;Lascere,Lamentela smamaret Tosu Lascere
1077,1077,ami;soldi;aro;Po;ovalata,ami C O soldi P aro LE Po C ovalata,Amico;sol;di;parole;poca;lata,Amico sol di parole poca lata
1078,1078,vittoria;Ino,PRI vittoria Ino LE,Privittori;anole,Privittori anole
1079,1079,rovi;amo;mani;radi;rotti,T rovi amo L A mani E radi A rotti,Troviamo;la;maniera;di;arotti,Troviamo la maniera di arotti
1080,1080,tris;osti,VE tris P osti,Vetri;sposti,Vetri sposti
1081,1081,ibis;Enza;arti;ari;stanze;Ben,C ibis Enza P arti C OL ari SO stanze Ben NTI,Cibi;senza;particolari;sostanze;bennti,Cibi senza particolari sostanze bennti
1082,1082,in;credenza;in;far,in credenza BIL in far NI,Incredenzabili;nifarni,Incredenzabili nifarni
1083,1083,divi;asso,FRE divi asso SO,Fredivi;assososo,Fredivi assososo
1084,1084,biathlon;eroica,biathlon OP eroica TTO,Biathlon;op;erico,Biathlon op erico
1085,1085,redi;manico;ali,P redi manico M IN ali,Predimani;cominali,Predimani cominali
1086,1086,pera;sanci;esca,O pera sanci C C esca,Opera;sanciccesca,Opera sanciccesca
1087,1087,di;fu;sesto,di F fu sesto RIE,Diffuse;storie,Diffuse storie
1088,1088,scola;risi;Curie;Gene;rosi,scola risi Curie Gene rosi,Scolari;sicuri;e;generosi,Scolari sicuri e generosi
1089,1089,granata;serba,granata serba,Granata;serba,Granata serba
1090,1090,nicchia;big;saggi,nicchia L I big A E saggi,Nicchiali;bigasaggi,Nicchiali bigasaggi
1091,1091,sola;trainer;osa;dive,LI sola trainer I osa dive RNE,L;isola;trainerio;sa;diverrne,L'isola trainerio sa diverrne
1092,1092,indice;leva,QU indice SI leva,Quindicesima;leva,Quindicesima leva
1093,1093,avi;nidi;oro,T avi nidi C A oro,Tavidici;a;oro,Tavidici a oro
1094,1094,agave;ami;are,L agave TT ami L IT are,La;gavetta;militare,La gavetta militare
1095,1095,con;trappole;rei;odi,con QU I trappole rei N C odi LI,Conquitar;pole;ridicoli,Conquitar pole ridicoli
1096,1096,bar;bari;cinesi;Era,bar bari cinesi Era,Barbarici;nesiere,Barbarici nesiere
1097,1097,coni;fon;armo;corte;si;caviglia,coni CA fon I US armo DI corte si P OC caviglia,Coni;c;afoni;usar;modi;cortesi;poca;viglia,Coni c afoni usar modi cortesi poca viglia
1098,1098,orsi;Eros,orsi DE Eros SE,Orsidee;rosse,Orsidee rosse
1099,1099,picco;lotos;Po,picco lotos Po,Piccolo;tospo,Piccolo tospo
1100,1100,assi;mascella;tini,M assi M mascella N tini,Massimi;scellanti,Massimi scellanti
1101,1101,stoino;lenti,A stoino N SU lenti,Astoin;insolenti,Astoin insolenti
1102,1102,attiva;ali,attiva ND ali C I,Atti;vandalici,Atti vandalici
1103,1103,gru;tram;tese,gru tram tese,Grù;tramente;sese,Grù tramente sese
1104,1104,mesti;catene,D O mesti catene V A,Domestica;teneva,Domestica teneva
1105,1105,usa;mina,BL usa mina,Blusa;mina,Blusa mina
1106,1106,Bachi;mante,FU R Bachi R O mante,Furba;chiromante,Furba chiromante
1107,1107,ava;sardine;in,TR ava sardine LV in O,Travasar;din;elvino,Travasar din elvino
1108,1108,elica;cielo;teda;est,D elica cielo F teda L est E,Delicaci;elofti;desteste,Delicaci elofti desteste
1109,1109,grigio;faina;in;rio,grigio F faina in A rio,Grigi;offainario,Grigi offainario
1110,1110,oli;calli;nani;Tampa,S oli calli MA G nani Tampa CI,Solicall;i;magnani;tampac,Solicall i magnani tampac
1111,1111,bachi;rada;ile,A L bachi A rada P R ile,Alba;chiaro;d;aprile,Alba chiaro d'aprile
1112,1112,Idra;medici;olle,SE Idra C medici P olle,Sei;dracme;di;cipolle,Sei dracme di cipolle
1113,1113,nero;tibia;astri,nero S OT tibia N C astri,Nerosotti;biancastri,Nerosotti biancastri
1114,1114,onde;recenti,W onde RF recenti,Wonderefc;enti;entità;miracolo,Wonderefc enti (entità miracolo)
1115,1115,con;tris;traino;assi,S con tris traino TI assi RO,Scontri;straining;o;t;Iasi,Scontri straining o t. Iasi
1116,1116,nappa;mento;dio;rossa,U nappa RTA mento dio T rossa N Z E,Un;appartamento;di;otto;sante,Un appartamento di otto sante
1117,1117,ave;forte;vino,ave R E forte vino SE,Avere;forte;vinose,Avere forte vinose
1118,1118,nari;camino;prato,U nari C camino E prato NIO,Una;ricca;miniera;p;ratonio,Una ricca miniera p'ratonio
1119,1119,chine;nane;teda,chine F A U nane teda NTO,Chi;ne;fa;una;né;tè;danto,Chi ne fa una né tè danto
1120,1120,api;do;Raffi;tino,S api do M E Raffi S tino,Sapido;merà;fistino,Sapido merà fistino
1121,1121,polo;odi;ossi,A polo G odi ossi P PA,Apologo;di;O;Sippa,Apologo di O. Sippa
1122,1122,borgo;Gotti,RO borgo V I Gotti,Roborg;o;Vigotti,Roborg o Vigotti
1123,1123,vento;Amman;Todi;duchesse,E vento Amman T A Todi duchesse O,Evento;ammantato;di;duchesse,Evento ammantato di duchesse
1124,1124,nota;di;si,BI nota di SUI? si,Binotadi;su;Iussi,Binotadi su Iussi
1125,1125,torre;severo;si,torre severo N E si,Torrevere;onesi,Torrevere onesi
1126,1126,uovo;oca;lago,N uovo V oca BO lago,Nuovo;vocabolario,Nuovo vocabolario
1127,1127,pazzo;arpa;alone,S pazzo L arpa N T alone,Spazzolar;pantalone,Spazzolar pantalone
1128,1128,stie;minimo,C O stie minimo I,Costie;minimoi,Costie minimoi
1129,1129,tacchini;menta;Rodi;Ra;stan;usa;cori,tacchini menta Rodi Ra stan usa cori,Tac;chimineta;rod;i;Ra;Stanusa;C;Orsini,Tac chimineta rod i Ra Stanusa C Orsini
1130,1130,conta;lobi,conta TTO lobi V E,Contatto;lòbì;vive,Contatto lòbì vive
1131,1131,Volga;est;dente;salice,Volga R est U dente S salice ALE,Volgare;studentessa;liceale,Volgare studentessa liceale
1132,1132,bocca;ara,bocca A M ara,Bocca;amara,Bocca amara
1133,1133,impudico,AL impudico ND,Alimpu;dicond,Alimpu dicond
1134,1134,stoino;rantana,A stoino MB rantana,Astoin;ombrantana,Astoin ombrantana
1135,1135,ramo;nodo;iris,T ramo N nodo S iris,Tramonodo;siris,Tramonodo siris
1136,1136,laghetto;eco;are,CA laghetto S eco L are,Calaghet;toscolare,Calaghet toscolare
1137,1137,apro;gru;usci,UN apro gru usci TA,Una;progra;uscitata,Una progra uscitata
1138,1138,manica;dive;assi,IM manica dive O CL assi C I,Immani;cadieri;classici,Immani cadieri classici
1139,1139,lenti;geni,VA lenti geni E R I,Valenti;genieri,Valenti genieri
1140,1140,est;Leopardi,est RO Leopardi ND,Estrolo;and,Estrolo and
1141,1141,manna;mostra;pie,manna D RO mostra pie NO,Ma;nadromstra;spieno,Ma nadromstra spieno
1142,1142,aia;pinata,G aia BIS pinata,Gaia;bispinata,Gaia bispinata
1143,1143,attiva;razione,C attiva A E razione,Cattiva;aerazione,Cattiva aerazione
1144,1144,toro;torre,OT toro torre ICI,Otto;rotori;eicici,Otto rotori eicici
1145,1145,ossi;nari;rossi,ossi GE nari P rossi NI,Ossigenar;i;prossini,Ossigenar i prossini
1146,1146,cava;lino;cefali,cava L lino DI cefali GNA,Cavallino;di;Cefalonia,Cavallino di Cefalonia
1147,1147,un;quadro;del;Longhi,un quadro del Longhi,Un;quadro;del;Longhi,Un quadro del Longhi
1148,1148,lessi;nari,RI F lessi LU nari,Riflessi;lunari,Riflessi lunari
1149,1149,in;armadio;lepre;messa,in armadio B I lepre messa,Inarmadiabile;premessa,Inarmadiabile premessa
1150,1150,lega;mela;Ero,PO lega U mela C Ero,Polega;umelace;roso,Polega umelace roso
1151,1151,anca;rea;la;unta;tardi;iti,M anca rea L la PP unta M EN tardi B IL iti,Mancare;all;appuntamenti;dibiliti,Mancare all'appuntamenti dibiliti
1152,1152,re;rigo;fa,P re GIA rigo F fa,Pregiari;goffà,Pregiari goffà
1153,1153,golosi;etti,S O golosi L etti,Sogolo;siletti,Sogolo siletti
1154,1154,pia;tese;Como;rose,pia N tese C O Como M B rose,Piante;seccoche;ombrose,Piante seccoche ombrose
1155,1155,attori;acero;asta,PI attori C acero DIP asta,Piatto;ricacea;ro;dipa,Piatto ricacea ro dipa
1156,1156,torri;icona;tris;torri,SA torri icona L tris A torri I,Satori;ric;altri;satori,Satori ric altri satori
1157,1157,volano,GRA volano,Gravo;lanoso,Gravo lanoso
1158,1158,ari;posta;chela;ape;lessi,UN ari S posta chela S CI ape RP lessi,Una;risposta;che;lascia;perplessi,Una risposta che lascia perplessi
1159,1159,attori;olivo,P I attori C olivo,Piatto;ricolivo,Piatto ricolivo
1160,1160,la;scia;agli;mas,la scia agli mas TRO,L;ascia;gli;mastro,L'ascia gli mastro
1161,1161,Pitt;scopa;sedile;ante,Pitt O RE scopa E sedile V ante,Pittoresco;paese;di;levante,Pittoresco paese di levante
1162,1162,ellissi;mostra;anonimi;ori;va;ore;ente;ente,B ellissi mostra DI anonimi ori T RO va T ore C ente M ente,Bellissimo;stradaionomi;originato;recentemente,Bellissimo stradaionomi originato recentemente
